spectrum_id,file_name,rruff_official_id,rruff_official_name,rruff_url,excitation_nm,rruff_status,label_category_final,split_v3,qc_status,qc_reason,recommended_action,provenance_confidence
PARENT_0030,Diopside__R110128__Raman__780__0__unoriented__Raman_Data_RAW__35625,R110128,Diopside,https://rruff.info/R110128,780.0,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0031,Diopside__R120003__Raman__532__0__unoriented__Raman_Data_RAW__36354,R120003,Diopside,https://rruff.info/R120003,532.0,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,Pyroxene,test,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0032,Diopside__R120003__Raman__780__0__unoriented__Raman_Data_RAW__36356,R120003,Diopside,https://rruff.info/R120003,780.0,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,Pyroxene,test,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0033,Augite__X050024__Raman__785__0__unoriented__Raman_Data_Processed__6460,X050024,Augite,https://rruff.info/X050024,785.0,The identification of this mineral has been determined only by Raman spectroscopy,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation; RRUFF processed spectrum; verify processing provenance and avoid mixing incompatible baselines,retain_after_manual_qc,verified_public_database_record
PARENT_0034,Augite__X050025__Raman__785__0__unoriented__Raman_Data_Processed__6461,X050025,Augite,https://rruff.info/X050025,785.0,The identification of this mineral has been determined only by Raman spectroscopy,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation; RRUFF processed spectrum; verify processing provenance and avoid mixing incompatible baselines,retain_after_manual_qc,verified_public_database_record
PARENT_0035,Augite__R061086__Raman__532__0__unoriented__Raman_Data_RAW__15932,R061086,Augite,https://rruff.info/R061086,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0036,Augite__R061086__Raman__785__0__unoriented__Raman_Data_RAW__15934,R061086,Augite,https://rruff.info/R061086,785.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0037,Augite__R061108__Raman__532__0__unoriented__Raman_Data_RAW__16309,R061108,Augite,https://rruff.info/R061108,532.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0038,Augite__R061108__Raman__785__0__unoriented__Raman_Data_RAW__16311,R061108,Augite,https://rruff.info/R061108,785.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0039,Augite__R070231__Raman__532__0__unoriented__Raman_Data_RAW__20123,R070231,Augite,https://rruff.info/R070231,532.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0040,Augite__R070231__Raman__785__0__unoriented__Raman_Data_RAW__20125,R070231,Augite,https://rruff.info/R070231,785.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0041,Augite__R110063__Raman__532__0__unoriented__Raman_Data_RAW__35393,R110063,Augite,https://rruff.info/R110063,532.0,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0042,Augite__R110063__Raman__780__0__unoriented__Raman_Data_RAW__35395,R110063,Augite,https://rruff.info/R110063,780.0,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0043,Hedenbergite__R050030__Raman__514__0__unoriented__Raman_Data_RAW__9912,R050030,Hedenbergite,https://rruff.info/R050030,514.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,test,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0044,Hedenbergite__R050030__Raman__532__0__unoriented__Raman_Data_RAW__21078,R050030,Hedenbergite,https://rruff.info/R050030,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,test,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0045,Hedenbergite__R050030__Raman__785__0__unoriented__Raman_Data_RAW__21080,R050030,Hedenbergite,https://rruff.info/R050030,785.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,test,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0046,Hedenbergite__R060040__Raman__532__0__unoriented__Raman_Data_RAW__38696,R060040,Hedenbergite,https://rruff.info/R060040,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0047,Hedenbergite__R060040__Raman__780__0__unoriented__Raman_Data_RAW__38698,R060040,Hedenbergite,https://rruff.info/R060040,780.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0048,Hedenbergite__R070136__Raman__532__0__unoriented__Raman_Data_RAW__18440,R070136,Hedenbergite,https://rruff.info/R070136,532.0,The identification of this mineral has been made only by X-ray diffraction.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0049,Hedenbergite__R070136__Raman__785__0__unoriented__Raman_Data_RAW__18442,R070136,Hedenbergite,https://rruff.info/R070136,785.0,The identification of this mineral has been made only by X-ray diffraction.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0050,Hedenbergite__R070236__Raman__532__0__unoriented__Raman_Data_RAW__20240,R070236,Hedenbergite,https://rruff.info/R070236,532.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Pyroxene,val,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0051,Hedenbergite__R070236__Raman__785__0__unoriented__Raman_Data_RAW__20242,R070236,Hedenbergite,https://rruff.info/R070236,785.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Pyroxene,val,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0052,Pigeonite__R200002__Raman__532__0__unoriented__Raman_Data_RAW__40480,R200002,Pigeonite,https://rruff.info/R200002,532.0,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0053,Pigeonite__R200002__Raman__780__0__unoriented__Raman_Data_RAW__40482,R200002,Pigeonite,https://rruff.info/R200002,780.0,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0054,Enstatite__R040093__Raman__532__0__unoriented__Raman_Data_RAW__15697,R040093,Enstatite,https://rruff.info/R040093,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0055,Enstatite__R040093__Raman__785__0__unoriented__Raman_Data_RAW__15699,R040093,Enstatite,https://rruff.info/R040093,785.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0056,Enstatite__R040094__Raman__532__0__unoriented__Raman_Data_RAW__15703,R040094,Enstatite,https://rruff.info/R040094,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0057,Enstatite__R040094__Raman__785__0__unoriented__Raman_Data_RAW__15701,R040094,Enstatite,https://rruff.info/R040094,785.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0058,Enstatite__X050192__Raman__785__0__unoriented__Raman_Data_Processed__6493,X050192,Enstatite,https://rruff.info/X050192,785.0,The identification of this mineral has been determined only by Raman spectroscopy,Pyroxene,val,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation; RRUFF processed spectrum; verify processing provenance and avoid mixing incompatible baselines,retain_after_manual_qc,verified_public_database_record
PARENT_0059,Enstatite__X050068.3__Raman__785__0__unoriented__Raman_Data_Processed__6531,X050068,Enstatite,https://rruff.info/X050068,785.0,The identification of this mineral has been determined only by Raman spectroscopy,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation; RRUFF processed spectrum; verify processing provenance and avoid mixing incompatible baselines,retain_after_manual_qc,verified_public_database_record
PARENT_0060,Enstatite__X050068.4__Raman__785__0__unoriented__Raman_Data_Processed__6532,X050068,Enstatite,https://rruff.info/X050068,785.0,The identification of this mineral has been determined only by Raman spectroscopy,Pyroxene,test,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation; RRUFF processed spectrum; verify processing provenance and avoid mixing incompatible baselines,retain_after_manual_qc,verified_public_database_record
PARENT_0061,Enstatite__X050068.5__Raman__785__0__unoriented__Raman_Data_Processed__6533,X050068,Enstatite,https://rruff.info/X050068,785.0,The identification of this mineral has been determined only by Raman spectroscopy,Pyroxene,val,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation; RRUFF processed spectrum; verify processing provenance and avoid mixing incompatible baselines,retain_after_manual_qc,verified_public_database_record
PARENT_0062,Enstatite__X050069__Raman__785__0__unoriented__Raman_Data_Processed__6534,X050069,Enstatite,https://rruff.info/X050069,785.0,The identification of this mineral has been determined only by Raman spectroscopy,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation; RRUFF processed spectrum; verify processing provenance and avoid mixing incompatible baselines,retain_after_manual_qc,verified_public_database_record
PARENT_0063,Enstatite__X050193__Raman__785__0__unoriented__Raman_Data_Processed__6535,X050193,Enstatite,https://rruff.info/X050193,785.0,The identification of this mineral has been determined only by Raman spectroscopy,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation; RRUFF processed spectrum; verify processing provenance and avoid mixing incompatible baselines,retain_after_manual_qc,verified_public_database_record
PARENT_0064,Enstatite__X050070__Raman__785__0__unoriented__Raman_Data_Processed__6537,X050070,Enstatite,https://rruff.info/X050070,785.0,The identification of this mineral has been determined only by Raman spectroscopy,Pyroxene,test,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation; RRUFF processed spectrum; verify processing provenance and avoid mixing incompatible baselines,retain_after_manual_qc,verified_public_database_record
PARENT_0065,Enstatite__R050644__Raman__532__0__unoriented__Raman_Data_RAW__32740,R050644,Enstatite,https://rruff.info/R050644,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0066,Enstatite__R050644__Raman__780__0__unoriented__Raman_Data_RAW__32742,R050644,Enstatite,https://rruff.info/R050644,780.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0067,Enstatite__R060630__Raman__532__0__unoriented__Raman_Data_RAW__39461,R060630,Enstatite,https://rruff.info/R060630,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,test,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0068,Enstatite__R060630__Raman__780__0__unoriented__Raman_Data_RAW__39463,R060630,Enstatite,https://rruff.info/R060630,780.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,test,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0069,Enstatite__R060744__Raman__532__0__unoriented__Raman_Data_RAW__12668,R060744,Enstatite,https://rruff.info/R060744,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0070,Enstatite__R060744__Raman__785__0__unoriented__Raman_Data_RAW__14574,R060744,Enstatite,https://rruff.info/R060744,785.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0071,Enstatite__R070097__Raman__785__0__unoriented__Raman_Data_RAW__17011,R070097,Enstatite,https://rruff.info/R070097,785.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0072,Enstatite__R070097__Raman__532__0__unoriented__Raman_Data_RAW__17013,R070097,Enstatite,https://rruff.info/R070097,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0073,Enstatite__R070418__Raman__785__0__unoriented__Raman_Data_RAW__21598,R070418,Enstatite,https://rruff.info/R070418,785.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,val,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0074,Enstatite__R070418__Raman__532__0__unoriented__Raman_Data_RAW__21600,R070418,Enstatite,https://rruff.info/R070418,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,val,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0075,Enstatite__R070550__Raman__532__0__unoriented__Raman_Data_RAW__22712,R070550,Enstatite,https://rruff.info/R070550,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0076,Enstatite__R070550__Raman__785__0__unoriented__Raman_Data_RAW__22714,R070550,Enstatite,https://rruff.info/R070550,785.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0077,Enstatite__R070641__Raman__532__0__unoriented__Raman_Data_RAW__24255,R070641,Enstatite,https://rruff.info/R070641,532.0,The identification of this mineral has been confirmed by X-ray diffraction.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0078,Enstatite__R070641__Raman__532__0__unoriented__Raman_Data_RAW__24255,R070641,Enstatite,https://rruff.info/R070641,532.0,The identification of this mineral has been confirmed by X-ray diffraction.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0079,Enstatite__R100093__Raman__532__0__unoriented__Raman_Data_RAW__34337,R100093,Enstatite,https://rruff.info/R100093,532.0,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0080,Enstatite__R100093__Raman__780__0__unoriented__Raman_Data_RAW__34339,R100093,Enstatite,https://rruff.info/R100093,780.0,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0081,Enstatite__R120168__Raman__532__0__unoriented__Raman_Data_RAW__37242,R120168,Enstatite,https://rruff.info/R120168,532.0,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0082,Enstatite__R120168__Raman__532__0__unoriented__Raman_Data_RAW__37242,R120168,Enstatite,https://rruff.info/R120168,532.0,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0083,Enstatite__R120174__Raman__532__0__unoriented__Raman_Data_RAW__37875,R120174,Enstatite,https://rruff.info/R120174,532.0,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0084,Enstatite__R120174__Raman__780__0__unoriented__Raman_Data_RAW__37877,R120174,Enstatite,https://rruff.info/R120174,780.0,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0085,Aegirine__R040054__Raman__514__0__unoriented__Raman_Data_RAW__9389,R040054,Aegirine,https://rruff.info/R040054,514.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0086,Aegirine__R040054__Raman__532__0__unoriented__Raman_Data_RAW__15126,R040054,Aegirine,https://rruff.info/R040054,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0087,Aegirine__R040054__Raman__785__0__unoriented__Raman_Data_RAW__15128,R040054,Aegirine,https://rruff.info/R040054,785.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0088,Aegirine__R050074__Raman__514__0__unoriented__Raman_Data_RAW__9980,R050074,Aegirine,https://rruff.info/R050074,514.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0089,Aegirine__R050074__Raman__532__0__unoriented__Raman_Data_RAW__21278,R050074,Aegirine,https://rruff.info/R050074,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0090,Aegirine__R050074__Raman__785__0__unoriented__Raman_Data_RAW__21280,R050074,Aegirine,https://rruff.info/R050074,785.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0091,Aegirine__R061093__Raman__532__0__unoriented__Raman_Data_RAW__15970,R061093,Aegirine,https://rruff.info/R061093,532.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0092,Aegirine__R061093__Raman__785__0__unoriented__Raman_Data_RAW__15972,R061093,Aegirine,https://rruff.info/R061093,785.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0093,Aegirine__R070125__Raman__532__0__unoriented__Raman_Data_RAW__18518,R070125,Aegirine,https://rruff.info/R070125,532.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0094,Aegirine__R070125__Raman__785__0__unoriented__Raman_Data_RAW__18540,R070125,Aegirine,https://rruff.info/R070125,785.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0095,Aegirine__R070253__Raman__532__0__unoriented__Raman_Data_RAW__33955,R070253,Aegirine,https://rruff.info/R070253,532.0,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0096,Aegirine__R070253__Raman__780__0__unoriented__Raman_Data_RAW__33957,R070253,Aegirine,https://rruff.info/R070253,780.0,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0097,Aegirine__R120144__Raman__532__0__unoriented__Raman_Data_RAW__37198,R120144,Aegirine,https://rruff.info/R120144,532.0,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,Pyroxene,val,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0098,Aegirine__R120144__Raman__780__0__unoriented__Raman_Data_RAW__37200,R120144,Aegirine,https://rruff.info/R120144,780.0,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,Pyroxene,val,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0099,Aegirine__R120167__Raman__532__0__unoriented__Raman_Data_RAW__37238,R120167,Aegirine,https://rruff.info/R120167,532.0,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0100,Aegirine__R120167__Raman__780__0__unoriented__Raman_Data_RAW__37240,R120167,Aegirine,https://rruff.info/R120167,780.0,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0101,Clinoenstatite__X050038__Raman__785__0__unoriented__Raman_Data_Processed__6466,X050038,Clinoenstatite,https://rruff.info/X050038,785.0,The identification of this mineral has been determined only by Raman spectroscopy,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation; RRUFF processed spectrum; verify processing provenance and avoid mixing incompatible baselines,retain_after_manual_qc,verified_public_database_record
PARENT_0102,Clinoenstatite__R070276__Raman__532__0__unoriented__Raman_Data_RAW__20377,R070276,Clinoenstatite,https://rruff.info/R070276,532.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0103,Clinoenstatite__R070276__Raman__785__0__unoriented__Raman_Data_RAW__20380,R070276,Clinoenstatite,https://rruff.info/R070276,785.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0104,Clinoferrosilite__R141085__Raman__532__0__unoriented__Raman_Data_RAW__40006,R141085,Clinoferrosilite,https://rruff.info/R141085,532.0,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0105,Clinoferrosilite__R141085__Raman__780__0__unoriented__Raman_Data_RAW__40004,R141085,Clinoferrosilite,https://rruff.info/R141085,780.0,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0106,Donpeacorite__R060646__Raman__532__0__unoriented__Raman_Data_RAW__21790,R060646,Donpeacorite,https://rruff.info/R060646,532.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0107,Donpeacorite__R060646__Raman__785__0__unoriented__Raman_Data_RAW__21788,R060646,Donpeacorite,https://rruff.info/R060646,785.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0108,Esseneite__R061123__Raman__785__0__unoriented__Raman_Data_RAW__22259,R061123,Esseneite,https://rruff.info/R061123,785.0,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,Pyroxene,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
