file_name,group_label,subtype_label,Mg#,Fe#,Ca#,Na#,K#,wave,formula,major_category,file_name_clean,file_path,match_method,file_exists,spectrum_id,parsed_file_name,mineral_species,source_id,source_type,spectrum_type,excitation_nm,instrument,data_level,orientation,sample_provenance,measurement_conditions,label_basis,reference,source_note,spectral_min_cm-1,spectral_max_cm-1,n_original_points,spectral_range_cm-1,file_sha256,parent_group,preprocessing_planned,augmentation_used,qc_status,qc_reason,recommended_action,split_main,split_zero_shot_protocol,rruff_header_file,rruff_official_name,rruff_official_id,rruff_ideal_chemistry,rruff_locality,rruff_owner,rruff_source,rruff_description,rruff_status,rruff_url,rruff_measured_chemistry,rruff_header_parse_status,rruff_metadata_match,rruff_metadata_match_basis
Diopside__X050060__Raman__514__0__unoriented__Raman_Data_RAW__6525,Pyroxene,Diopside,,,,,,514,,Pyroxene,Diopside__X050060__Raman__514__0__unoriented__Raman_Data_RAW__6525,data/spectra/parent/Diopside__X050060__Raman__514__0__unoriented__Raman_Data_RAW__6525.csv,name_match,True,PARENT_0010,Diopside__X050060__Raman__514__0__unoriented__Raman_Data_RAW__6525.csv,Diopside,X050060,RRUFF database,Raman,514.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,200.0,1224.0,1024,200-1224,1e604391534d6db73a1e9af5d8efd0455b3fbfe507856ea2f36c685a843cb676,RRUFF database__X050060,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,source_rruff_header/Diopside__X050060__Raman__514__0__unoriented__Raman_Data_RAW__6525.txt,Diopside,X050060,CaMgSi2O6,"DeKalb, New York, USA",Caltech,G.R. Rossman,,The identification of this mineral has been determined only by Raman spectroscopy,https://rruff.info/X050060,,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Diopside__R050406__Raman__532__0__unoriented__Raman_Data_RAW__30047,Pyroxene,Diopside,37.9,11.6,48.0,2.5,0.0,532,,Pyroxene,Diopside__R050406__Raman__532__0__unoriented__Raman_Data_RAW__30047,data/spectra/parent/Diopside__R050406__Raman__532__0__unoriented__Raman_Data_RAW__30047.csv,name_match,True,PARENT_0011,Diopside__R050406__Raman__532__0__unoriented__Raman_Data_RAW__30047.csv,Diopside,R050406,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,200.0,1224.0,1024,200-1224,ae93a75f7cab68c86d030c5a44f14d2ecaf4b8188dede85f004259c21a522580,RRUFF database__R050406,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,source_rruff_header/Diopside__R050406__Raman__532__0__unoriented__Raman_Data_RAW__30047.txt,Diopside,R050406,CaMgSi2O6,unknown,RRUFF,University of Arizona Mineral Museum,Brownish gray massive,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050406,(Ca0.95Na0.05)(Mg0.75Fe^2+^0.18Fe^3+^0.05Al0.01Ti0.01Mn^2+^0.01)(Si0.98Al0.02)2O6,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Diopside__R050406__Raman__780__0__unoriented__Raman_Data_RAW__30049,Pyroxene,Diopside,37.9,11.6,48.0,2.5,0.0,785,,Pyroxene,Diopside__R050406__Raman__780__0__unoriented__Raman_Data_RAW__30049,data/spectra/parent/Diopside__R050406__Raman__780__0__unoriented__Raman_Data_RAW__30049.csv,name_match,True,PARENT_0012,Diopside__R050406__Raman__780__0__unoriented__Raman_Data_RAW__30049.csv,Diopside,R050406,RRUFF database,Raman,780.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,200.0,1224.0,1024,200-1224,30accdd0213755d4e5f2a2cb282b3ff23c8ff77cb47d48021b37d4a09f1c1d13,RRUFF database__R050406,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,source_rruff_header/Diopside__R050406__Raman__780__0__unoriented__Raman_Data_RAW__30049.txt,Diopside,R050406,CaMgSi2O6,unknown,RRUFF,University of Arizona Mineral Museum,Brownish gray massive,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050406,(Ca0.95Na0.05)(Mg0.75Fe^2+^0.18Fe^3+^0.05Al0.01Ti0.01Mn^2+^0.01)(Si0.98Al0.02)2O6,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Diopside__R050496__Raman__532__0__unoriented__Raman_Data_RAW__32237,Pyroxene,Diopside,33.2,16.6,50.3,0.0,0.0,532,,Pyroxene,Diopside__R050496__Raman__532__0__unoriented__Raman_Data_RAW__32237,data/spectra/parent/Diopside__R050496__Raman__532__0__unoriented__Raman_Data_RAW__32237.csv,name_match,True,PARENT_0013,Diopside__R050496__Raman__532__0__unoriented__Raman_Data_RAW__32237.csv,Diopside,R050496,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,200.0,1224.0,1024,200-1224,9acf47d2c248d42e960f318d90de6211a57eeaba29206b30e419229003c3287c,RRUFF database__R050496,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,val,earth_train_pool,source_rruff_header/Diopside__R050496__Raman__532__0__unoriented__Raman_Data_RAW__32237.txt,Diopside,R050496,CaMgSi2O6,"New City Quarry, Riverside, Riverside County, Calfornia, USA",RRUFF,California Institute of Technology,Aggregate of light green irregular grains,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050496,Ca(Mg0.66Fe0.33Mn0.01)(Si0.95Al0.05)2O6,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Diopside__R050496__Raman__780__0__unoriented__Raman_Data_RAW__32239,Pyroxene,Diopside,33.2,16.6,50.3,0.0,0.0,780,,Pyroxene,Diopside__R050496__Raman__780__0__unoriented__Raman_Data_RAW__32239,data/spectra/parent/Diopside__R050496__Raman__780__0__unoriented__Raman_Data_RAW__32239.csv,name_match,True,PARENT_0014,Diopside__R050496__Raman__780__0__unoriented__Raman_Data_RAW__32239.csv,Diopside,R050496,RRUFF database,Raman,780.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,200.0,1224.0,1024,200-1224,4f601c0b68a2187c0a69d5771933bd92f4421db1f295edd2c6530e87ef22e73b,RRUFF database__R050496,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,val,earth_train_pool,source_rruff_header/Diopside__R050496__Raman__780__0__unoriented__Raman_Data_RAW__32239.txt,Diopside,R050496,CaMgSi2O6,"New City Quarry, Riverside, Riverside County, Calfornia, USA",RRUFF,California Institute of Technology,Aggregate of light green irregular grains,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050496,Ca(Mg0.66Fe0.33Mn0.01)(Si0.95Al0.05)2O6,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Diopside__R050666__Raman__532__0__unoriented__Raman_Data_RAW__32868,Pyroxene,Diopside,39.5,6.0,59.9,0.0,0.0,532,,Pyroxene,Diopside__R050666__Raman__532__0__unoriented__Raman_Data_RAW__32868,data/spectra/parent/Diopside__R050666__Raman__532__0__unoriented__Raman_Data_RAW__32868.csv,name_match,True,PARENT_0015,Diopside__R050666__Raman__532__0__unoriented__Raman_Data_RAW__32868.csv,Diopside,R050666,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,200.0,1224.0,1024,200-1224,1a9771b8d89aec27b1548f1df5d4446b2f23447e4929b2c79b6dc95ad1e559f7,RRUFF database__R050666,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,source_rruff_header/Diopside__R050666__Raman__532__0__unoriented__Raman_Data_RAW__32868.txt,Diopside,R050666,CaMgSi2O6,"Franklin, Sussex County, New Jersey, USA",RRUFF,University of Arizona Mineral Museum,Brown cleavage fragment with white hardystonite,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050666,Ca(Mg0.66Mn0.33Fe0.01)Si2O6,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Diopside__R050666__Raman__780__0__unoriented__Raman_Data_RAW__32870,Pyroxene,Diopside,39.5,6.0,59.9,0.0,0.0,780,,Pyroxene,Diopside__R050666__Raman__780__0__unoriented__Raman_Data_RAW__32870,data/spectra/parent/Diopside__R050666__Raman__780__0__unoriented__Raman_Data_RAW__32870.csv,name_match,True,PARENT_0016,Diopside__R050666__Raman__780__0__unoriented__Raman_Data_RAW__32870.csv,Diopside,R050666,RRUFF database,Raman,780.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,200.0,1224.0,1024,200-1224,a3dd8a65b361129de17e958993c0ccda4cf7fc45617510b86de1d2f8f117d170,RRUFF database__R050666,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,source_rruff_header/Diopside__R050666__Raman__780__0__unoriented__Raman_Data_RAW__32870.txt,Diopside,R050666,CaMgSi2O6,"Franklin, Sussex County, New Jersey, USA",RRUFF,University of Arizona Mineral Museum,Brown cleavage fragment with white hardystonite,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050666,Ca(Mg0.66Mn0.33Fe0.01)Si2O6,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Diopside__R060061__Raman__532__0__unoriented__Raman_Data_RAW__27056,Pyroxene,Diopside,46.7,3.0,50.3,0.0,0.0,532,,Pyroxene,Diopside__R060061__Raman__532__0__unoriented__Raman_Data_RAW__27056,data/spectra/parent/Diopside__R060061__Raman__532__0__unoriented__Raman_Data_RAW__27056.csv,name_match,True,PARENT_0017,Diopside__R060061__Raman__532__0__unoriented__Raman_Data_RAW__27056.csv,Diopside,R060061,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,200.0,1224.0,1024,200-1224,93f0bbce3a67bebdb65d8e6591c910db98826b3a7501cc35ea1c567b7e38a04b,RRUFF database__R060061,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,val,earth_train_pool,source_rruff_header/Diopside__R060061__Raman__532__0__unoriented__Raman_Data_RAW__27056.txt,Diopside,R060061,CaMgSi2O6,"Oka, near Montreal, Quebec, Canada",RRUFF,University of Arizona Mineral Museum,Pale green prismatic single crystal,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,https://rruff.info/R060061,(Ca0.99Mn0.01)Σ=1(Mg0.92Fe^2+^0.06Mn0.02)Σ=1(Si1.99Al0.01)Σ=2O6,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Diopside__R060061__Raman__780__0__unoriented__Raman_Data_RAW__27054,Pyroxene,Diopside,46.7,3.0,50.3,0.0,0.0,780,,Pyroxene,Diopside__R060061__Raman__780__0__unoriented__Raman_Data_RAW__27054,data/spectra/parent/Diopside__R060061__Raman__780__0__unoriented__Raman_Data_RAW__27054.csv,name_match,True,PARENT_0018,Diopside__R060061__Raman__780__0__unoriented__Raman_Data_RAW__27054.csv,Diopside,R060061,RRUFF database,Raman,780.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,200.0,1224.0,1024,200-1224,0c013fe37df1b07e08745aa7719bc727b8c12b89afe126792b507f5c6043a5f3,RRUFF database__R060061,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,val,earth_train_pool,source_rruff_header/Diopside__R060061__Raman__780__0__unoriented__Raman_Data_RAW__27054.txt,Diopside,R060061,CaMgSi2O6,"Oka, near Montreal, Quebec, Canada",RRUFF,University of Arizona Mineral Museum,Pale green prismatic single crystal,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,https://rruff.info/R060061,(Ca0.99Mn0.01)Σ=1(Mg0.92Fe^2+^0.06Mn0.02)Σ=1(Si1.99Al0.01)Σ=2O6,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Diopside__R060085__Raman__532__0__unoriented__Raman_Data_RAW__27595,Pyroxene,Diopside,40.9,7.3,50.2,1.6,0.0,532,,Pyroxene,Diopside__R060085__Raman__532__0__unoriented__Raman_Data_RAW__27595,data/spectra/parent/Diopside__R060085__Raman__532__0__unoriented__Raman_Data_RAW__27595.csv,name_match,True,PARENT_0019,Diopside__R060085__Raman__532__0__unoriented__Raman_Data_RAW__27595.csv,Diopside,R060085,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,200.0,1224.0,1024,200-1224,4535d45747f13f86132aa59649ebb80860c8abd1d69f4587260f671741d00057,RRUFF database__R060085,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,source_rruff_header/Diopside__R060085__Raman__532__0__unoriented__Raman_Data_RAW__27595.txt,Diopside,R060085,CaMgSi2O6,"Tyrol, Austria",RRUFF,University of Arizona Mineral Museum,Brownish-green massive,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060085,(Ca0.97Na0.03)Σ=1(Mg0.79Fe^2+^0.10Fe^3+^0.04Al0.04Ti0.02Cr0.01)Σ=1(Si1.90Al0.10)Σ=2O6,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Diopside__R060085__Raman__780__0__unoriented__Raman_Data_RAW__36683,Pyroxene,Diopside,40.9,7.3,50.2,1.6,0.0,780,,Pyroxene,Diopside__R060085__Raman__780__0__unoriented__Raman_Data_RAW__36683,data/spectra/parent/Diopside__R060085__Raman__780__0__unoriented__Raman_Data_RAW__36683.csv,name_match,True,PARENT_0020,Diopside__R060085__Raman__780__0__unoriented__Raman_Data_RAW__36683.csv,Diopside,R060085,RRUFF database,Raman,780.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,200.0,1224.0,1024,200-1224,b3f4ed0550c3028da18318518a998023f28dd2d9f92588af65cf2cc082279b35,RRUFF database__R060085,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,source_rruff_header/Diopside__R060085__Raman__780__0__unoriented__Raman_Data_RAW__36683.txt,Diopside,R060085,CaMgSi2O6,"Tyrol, Austria",RRUFF,University of Arizona Mineral Museum,Brownish-green massive,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060085,(Ca0.97Na0.03)Σ=1(Mg0.79Fe^2+^0.10Fe^3+^0.04Al0.04Ti0.02Cr0.01)Σ=1(Si1.90Al0.10)Σ=2O6,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Diopside__R060171__Raman__532__0__unoriented__Raman_Data_RAW__33158,Pyroxene,Diopside,49.5,0.0,50.5,0.0,0.0,532,,Pyroxene,Diopside__R060171__Raman__532__0__unoriented__Raman_Data_RAW__33158,data/spectra/parent/Diopside__R060171__Raman__532__0__unoriented__Raman_Data_RAW__33158.csv,name_match,True,PARENT_0021,Diopside__R060171__Raman__532__0__unoriented__Raman_Data_RAW__33158.csv,Diopside,R060171,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,200.0,1224.0,1024,200-1224,b4bad6391c3cf7c069a038c905d9a813eacafc6a48e668c9c42109b7a819dbb5,RRUFF database__R060171,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,source_rruff_header/Diopside__R060171__Raman__532__0__unoriented__Raman_Data_RAW__33158.txt,Diopside,R060171,CaMgSi2O6,"Jeffrey mine, Asbestos, Quebec, Canada",RRUFF,Guy Ouellet,"Yellowish-brown tabular crystals associated with vesuvianite, R060170",The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060171,Ca1.00(Mg0.98Mn0.02)Σ=1Si2.00O6,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Diopside__R060171__Raman__780__0__unoriented__Raman_Data_RAW__33160,Pyroxene,Diopside,49.5,0.0,50.5,0.0,0.0,780,,Pyroxene,Diopside__R060171__Raman__780__0__unoriented__Raman_Data_RAW__33160,data/spectra/parent/Diopside__R060171__Raman__780__0__unoriented__Raman_Data_RAW__33160.csv,name_match,True,PARENT_0022,Diopside__R060171__Raman__780__0__unoriented__Raman_Data_RAW__33160.csv,Diopside,R060171,RRUFF database,Raman,780.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,200.0,1224.0,1024,200-1224,0494fe809d675f4c3eb8ad576b25f6c3c16f31fc561f7a646c10afbfe0ac5402,RRUFF database__R060171,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,source_rruff_header/Diopside__R060171__Raman__780__0__unoriented__Raman_Data_RAW__33160.txt,Diopside,R060171,CaMgSi2O6,"Jeffrey mine, Asbestos, Quebec, Canada",RRUFF,Guy Ouellet,"Yellowish-brown tabular crystals associated with vesuvianite, R060170",The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060171,Ca1.00(Mg0.98Mn0.02)Σ=1Si2.00O6,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Diopside__R060276__Raman__532__0__unoriented__Raman_Data_RAW__34009,Pyroxene,Diopside,48.2,1.5,48.7,1.5,0.0,532,,Pyroxene,Diopside__R060276__Raman__532__0__unoriented__Raman_Data_RAW__34009,data/spectra/parent/Diopside__R060276__Raman__532__0__unoriented__Raman_Data_RAW__34009.csv,name_match,True,PARENT_0023,Diopside__R060276__Raman__532__0__unoriented__Raman_Data_RAW__34009.csv,Diopside,R060276,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,200.0,1224.0,1024,200-1224,d914d701cf73c4ec9891672d8b8431a51101f4d00a18bff57c56e453bb4c5e87,RRUFF database__R060276,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,source_rruff_header/Diopside__R060276__Raman__532__0__unoriented__Raman_Data_RAW__34009.txt,Diopside,R060276,CaMgSi2O6,"Inagli, Yakutia, Siberia, Russia",RRUFF,Herb Obodda,Transparent green cleavage fragment,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060276,(Ca0.97Na0.03)Σ=1(Mg0.96Fe0.03Cr0.01)Σ=1(Si1.98Al0.02)Σ=2O6,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Diopside__R060861__Raman__532__0__unoriented__Raman_Data_RAW__13064,Pyroxene,Diopside,44.0,13.7,39.6,2.7,0.0,532,,Pyroxene,Diopside__R060861__Raman__532__0__unoriented__Raman_Data_RAW__13064,data/spectra/parent/Diopside__R060861__Raman__532__0__unoriented__Raman_Data_RAW__13064.csv,name_match,True,PARENT_0024,Diopside__R060861__Raman__532__0__unoriented__Raman_Data_RAW__13064.csv,Diopside,R060861,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,200.0,1224.0,1024,200-1224,06b01f1f86059d64a5aee04ef2ccfa4ea4436374522cbba8d3c7a7b58f4e60ca,RRUFF database__R060861,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,source_rruff_header/Diopside__R060861__Raman__532__0__unoriented__Raman_Data_RAW__13064.txt,Diopside,R060861,CaMgSi2O6,"Red Mountain Volcano, NW of Flagstaff, Arizona, USA",RRUFF,Jennifer Sano,Worn brown fragment,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060861,(Ca0.72Fe^2+^0.23Na0.05)Σ=1(Mg0.80Al0.15Ti0.03Fe^3+^0.02)Σ=1(Si1.82Al0.18)Σ=2O6,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
