file_name,group_label,subtype_label,Mg#,Fe#,Ca#,Na#,K#,wave,formula,major_category,file_name_clean,file_path,match_method,file_exists,spectrum_id,parsed_file_name,mineral_species,source_id,source_type,spectrum_type,excitation_nm,instrument,data_level,orientation,sample_provenance,measurement_conditions,label_basis,reference,source_note,spectral_min_cm-1,spectral_max_cm-1,n_original_points,spectral_range_cm-1,file_sha256,parent_group,preprocessing_planned,augmentation_used,qc_status,qc_reason,recommended_action,split_main,split_zero_shot_protocol
Annite__R060204__Raman__780__0__unoriented__Raman_Data_RAW__33305,,Annite,,,,,,,,Mica,Annite__R060204__Raman__780__0__unoriented__Raman_Data_RAW__33305,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Annite__R060204__Raman__780__0__unoriented__Raman_Data_RAW__33305.csv,fallback_augmented_dir_name_match,True,PARENT_0620,Annite__R060204__Raman__780__0__unoriented__Raman_Data_RAW__33305.csv,Annite,R060204,RRUFF database,Raman,780.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,92.7914,1285.55,2475,92.7914-1285.55,12023b534eec13302ebf380a73b74cd4bddc412f4aa47f4d23513b3c62e6ea19,RRUFF database__R060204,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool
Annite__R060211__Raman__532__0__unoriented__Raman_Data_RAW__39792,,Annite,,,,,,,,Mica,Annite__R060211__Raman__532__0__unoriented__Raman_Data_RAW__39792,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Annite__R060211__Raman__532__0__unoriented__Raman_Data_RAW__39792.csv,fallback_augmented_dir_name_match,True,PARENT_0621,Annite__R060211__Raman__532__0__unoriented__Raman_Data_RAW__39792.csv,Annite,R060211,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,89.1009,1300.66,2514,89.1009-1300.66,8962391632dd16a57f50b76f93887f5d95be535dcf8bae93ca574c81bad378c8,RRUFF database__R060211,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,val,earth_train_pool
Annite__R060211__Raman__780__0__unoriented__Raman_Data_RAW__39794,,Annite,,,,,,,,Mica,Annite__R060211__Raman__780__0__unoriented__Raman_Data_RAW__39794,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Annite__R060211__Raman__780__0__unoriented__Raman_Data_RAW__39794.csv,fallback_augmented_dir_name_match,True,PARENT_0622,Annite__R060211__Raman__780__0__unoriented__Raman_Data_RAW__39794.csv,Annite,R060211,RRUFF database,Raman,780.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,89.0287,1282.27,2476,89.0287-1282.27,ed9102ef8d023f8e9f7d801a2cc4d2b32641ba9a6887551365065681e2c77cfd,RRUFF database__R060211,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,val,earth_train_pool
Antigorite__R070228__Raman__532__0__unoriented__Raman_Data_RAW__20103,,Antigorite,,,,,,,,Serpentine,Antigorite__R070228__Raman__532__0__unoriented__Raman_Data_RAW__20103,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Antigorite__R070228__Raman__532__0__unoriented__Raman_Data_RAW__20103.csv,fallback_augmented_dir_name_match,True,PARENT_0623,Antigorite__R070228__Raman__532__0__unoriented__Raman_Data_RAW__20103.csv,Antigorite,R070228,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,156.894,1304.81,2382,156.894-1304.81,61c2807a30438c2b79b6b12c534de0b3dc86084a4377f80ce5241023f935aa45,RRUFF database__R070228,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,test,earth_train_pool
Antigorite__R070228__Raman__785__0__unoriented__Raman_Data_RAW__20105,,Antigorite,,,,,,,,Serpentine,Antigorite__R070228__Raman__785__0__unoriented__Raman_Data_RAW__20105,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Antigorite__R070228__Raman__785__0__unoriented__Raman_Data_RAW__20105.csv,fallback_augmented_dir_name_match,True,PARENT_0624,Antigorite__R070228__Raman__785__0__unoriented__Raman_Data_RAW__20105.csv,Antigorite,R070228,RRUFF database,Raman,785.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,176.945,1235.19,2196,176.945-1235.19,d50cdbe8b96c2b6662b110516bbc4b981a7ba0ccc2a639c4b8b1432d45ba20c0,RRUFF database__R070228,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,test,earth_train_pool
Chamosite__R060188__Raman__532__0__unoriented__Raman_Data_RAW__33229,,Chamosite,,,,,,,,Clay,Chamosite__R060188__Raman__532__0__unoriented__Raman_Data_RAW__33229,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Chamosite__R060188__Raman__532__0__unoriented__Raman_Data_RAW__33229.csv,fallback_augmented_dir_name_match,True,PARENT_0631,Chamosite__R060188__Raman__532__0__unoriented__Raman_Data_RAW__33229.csv,Chamosite,R060188,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,91.2279,1302.31,2513,91.2279-1302.31,639b49266ed6f2204bf7fe373a25475257a7b19ead48d3b9ca6a13bb64d99eb4,RRUFF database__R060188,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,val,earth_train_pool
Chamosite__R060188__Raman__780__0__unoriented__Raman_Data_RAW__33231,,Chamosite,,,,,,,,Clay,Chamosite__R060188__Raman__780__0__unoriented__Raman_Data_RAW__33231,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Chamosite__R060188__Raman__780__0__unoriented__Raman_Data_RAW__33231.csv,fallback_augmented_dir_name_match,True,PARENT_0632,Chamosite__R060188__Raman__780__0__unoriented__Raman_Data_RAW__33231.csv,Chamosite,R060188,RRUFF database,Raman,780.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,92.9896,1286.23,2476,92.9896-1286.23,576e32f86b396a82afcbfbdedc3d220f937f86cec8a1078d8928f5afd0d72ab9,RRUFF database__R060188,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,val,earth_train_pool
Chrysotile__R070088__Raman__532__0__unoriented__Raman_Data_RAW__17431,,Chrysotile,,,,,,,,Serpentine,Chrysotile__R070088__Raman__532__0__unoriented__Raman_Data_RAW__17431,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Chrysotile__R070088__Raman__532__0__unoriented__Raman_Data_RAW__17431.csv,fallback_augmented_dir_name_match,True,PARENT_0633,Chrysotile__R070088__Raman__532__0__unoriented__Raman_Data_RAW__17431.csv,Chrysotile,R070088,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,156.93,1317.87,2409,156.93-1317.87,a4bd6808b68b2b3309d6a40913998584784de205a438a2cfc559274061f14f46,RRUFF database__R070088,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,val,earth_train_pool
Chrysotile__R070088__Raman__785__0__unoriented__Raman_Data_RAW__15057,,Chrysotile,,,,,,,,Serpentine,Chrysotile__R070088__Raman__785__0__unoriented__Raman_Data_RAW__15057,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Chrysotile__R070088__Raman__785__0__unoriented__Raman_Data_RAW__15057.csv,fallback_augmented_dir_name_match,True,PARENT_0634,Chrysotile__R070088__Raman__785__0__unoriented__Raman_Data_RAW__15057.csv,Chrysotile,R070088,RRUFF database,Raman,785.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,122.975,1257.39,2354,122.975-1257.39,35b6e822605179788569f5e2da1d89dea0d6ea44233b1b709b6bc3eb9f5341b1,RRUFF database__R070088,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,val,earth_train_pool
Chrysotile__R070355__Raman__532__0__unoriented__Raman_Data_RAW__21589,,Chrysotile,,,,,,,,Serpentine,Chrysotile__R070355__Raman__532__0__unoriented__Raman_Data_RAW__21589,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Chrysotile__R070355__Raman__532__0__unoriented__Raman_Data_RAW__21589.csv,fallback_augmented_dir_name_match,True,PARENT_0635,Chrysotile__R070355__Raman__532__0__unoriented__Raman_Data_RAW__21589.csv,Chrysotile,R070355,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,153.037,1314.94,2411,153.037-1314.94,f4495caf15907fb4d64c6455b7407078dc0f6ef7b572a58d4eaa2d98070a4819,RRUFF database__R070355,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool
Chrysotile__R070355__Raman__785__0__unoriented__Raman_Data_RAW__21587,,Chrysotile,,,,,,,,Serpentine,Chrysotile__R070355__Raman__785__0__unoriented__Raman_Data_RAW__21587,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Chrysotile__R070355__Raman__785__0__unoriented__Raman_Data_RAW__21587.csv,fallback_augmented_dir_name_match,True,PARENT_0636,Chrysotile__R070355__Raman__785__0__unoriented__Raman_Data_RAW__21587.csv,Chrysotile,R070355,RRUFF database,Raman,785.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,160.071,1242.9,2247,160.071-1242.9,9f963472f265683977d5b2ab7002ae1565399ae51622494b3735196dabd42acc,RRUFF database__R070355,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool
Cookeite__R061103__Raman__532__0__unoriented__Raman_Data_RAW__16337,,Cookeite,,,,,,,,Clay,Cookeite__R061103__Raman__532__0__unoriented__Raman_Data_RAW__16337,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Cookeite__R061103__Raman__532__0__unoriented__Raman_Data_RAW__16337.csv,fallback_augmented_dir_name_match,True,PARENT_0649,Cookeite__R061103__Raman__532__0__unoriented__Raman_Data_RAW__16337.csv,Cookeite,R061103,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,158.688,1289.73,2347,158.688-1289.73,baf2788dc794b437bc807f1af39034d3366b1c58bee7b965cbe8e6b8afce0dc0,RRUFF database__R061103,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool
Cookeite__R061103__Raman__785__0__unoriented__Raman_Data_RAW__18218,,Cookeite,,,,,,,,Clay,Cookeite__R061103__Raman__785__0__unoriented__Raman_Data_RAW__18218,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Cookeite__R061103__Raman__785__0__unoriented__Raman_Data_RAW__18218.csv,fallback_augmented_dir_name_match,True,PARENT_0650,Cookeite__R061103__Raman__785__0__unoriented__Raman_Data_RAW__18218.csv,Cookeite,R061103,RRUFF database,Raman,785.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,204.234,1234.52,2138,204.234-1234.52,2cb272e3c0d4b7f45ff2bd083a7262cb14549549b9f2a8a0345a62660dd71ec6,RRUFF database__R061103,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool
Dickite__R060298__Raman__532__0__unoriented__Raman_Data_RAW__33938,,Dickite,,,,,,,,Clay,Dickite__R060298__Raman__532__0__unoriented__Raman_Data_RAW__33938,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Dickite__R060298__Raman__532__0__unoriented__Raman_Data_RAW__33938.csv,fallback_augmented_dir_name_match,True,PARENT_0653,Dickite__R060298__Raman__532__0__unoriented__Raman_Data_RAW__33938.csv,Dickite,R060298,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,91.4564,1256.73,2418,91.4564-1256.73,1da9597f497a2317cdc71784872c2fe722ab21287914f22df54ed7b36e77ea47,RRUFF database__R060298,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool
Dickite__R060298__Raman__780__0__unoriented__Raman_Data_RAW__33940,,Dickite,,,,,,,,Clay,Dickite__R060298__Raman__780__0__unoriented__Raman_Data_RAW__33940,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Dickite__R060298__Raman__780__0__unoriented__Raman_Data_RAW__33940.csv,fallback_augmented_dir_name_match,True,PARENT_0654,Dickite__R060298__Raman__780__0__unoriented__Raman_Data_RAW__33940.csv,Dickite,R060298,RRUFF database,Raman,780.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,92.4974,1285.74,2476,92.4974-1285.74,0fe2dbd33f971d8d2524226139ae8aac950f3d4bf798982dca49175a2a011dd4,RRUFF database__R060298,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool
Dickite__R090054__Raman__532__0__unoriented__Raman_Data_RAW__32838,,Dickite,,,,,,,,Clay,Dickite__R090054__Raman__532__0__unoriented__Raman_Data_RAW__32838,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Dickite__R090054__Raman__532__0__unoriented__Raman_Data_RAW__32838.csv,fallback_augmented_dir_name_match,True,PARENT_0655,Dickite__R090054__Raman__532__0__unoriented__Raman_Data_RAW__32838.csv,Dickite,R090054,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,91.2279,1301.82,2512,91.2279-1301.82,5dcb9cc24d59cda049282e27e671b6aeac983e54f6b0dcdd151b23a56895d068,RRUFF database__R090054,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool
Dickite__R090054__Raman__780__0__unoriented__Raman_Data_RAW__32840,,Dickite,,,,,,,,Clay,Dickite__R090054__Raman__780__0__unoriented__Raman_Data_RAW__32840,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Dickite__R090054__Raman__780__0__unoriented__Raman_Data_RAW__32840.csv,fallback_augmented_dir_name_match,True,PARENT_0656,Dickite__R090054__Raman__780__0__unoriented__Raman_Data_RAW__32840.csv,Dickite,R090054,RRUFF database,Raman,780.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,93.4717,1286.23,2475,93.4717-1286.23,c6a5cbb8b155c77de71b14be697ffee6c89c2adca5c3726f12f35b84cd2600ce,RRUFF database__R090054,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool
Dozyite__R100040__Raman__532__0__unoriented__Raman_Data_RAW__33828,,Dozyite,,,,,,,,Clay,Dozyite__R100040__Raman__532__0__unoriented__Raman_Data_RAW__33828,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Dozyite__R100040__Raman__532__0__unoriented__Raman_Data_RAW__33828.csv,fallback_augmented_dir_name_match,True,PARENT_0657,Dozyite__R100040__Raman__532__0__unoriented__Raman_Data_RAW__33828.csv,Dozyite,R100040,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,91.9385,1303.02,2513,91.9385-1303.02,5a9ab413e501f1b608ad572f56f46d843695abf6a5d5f7ca7b65e0c901cac7c9,RRUFF database__R100040,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool
Dozyite__R100040__Raman__780__0__unoriented__Raman_Data_RAW__33830,,Dozyite,,,,,,,,Clay,Dozyite__R100040__Raman__780__0__unoriented__Raman_Data_RAW__33830,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Dozyite__R100040__Raman__780__0__unoriented__Raman_Data_RAW__33830.csv,fallback_augmented_dir_name_match,True,PARENT_0658,Dozyite__R100040__Raman__780__0__unoriented__Raman_Data_RAW__33830.csv,Dozyite,R100040,RRUFF database,Raman,780.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,93.9438,1285.74,2473,93.9438-1285.74,62e1cddcbdbaa831a017bf29a671af4f6744c0ae37e674eb2b7d69c8828d87ae,RRUFF database__R100040,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool
Hectorite__R050134__Raman__780__0__unoriented__Raman_Data_RAW__27325,,Hectorite,,,,,,,,Clay,Hectorite__R050134__Raman__780__0__unoriented__Raman_Data_RAW__27325,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Hectorite__R050134__Raman__780__0__unoriented__Raman_Data_RAW__27325.csv,fallback_augmented_dir_name_match,True,PARENT_0663,Hectorite__R050134__Raman__780__0__unoriented__Raman_Data_RAW__27325.csv,Hectorite,R050134,RRUFF database,Raman,780.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,95.0137,1287.29,2474,95.0137-1287.29,904d103e2c456ba8ba7c6715d7145bd5e28bd6ed20204e2c8b75be602a66168d,RRUFF database__R050134,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,train,earth_train_pool
