dataset_membership,spectrum_id,local_spectrum_path,local_source_file,region,target,scan_name,sheet_name,point_name,mineral_label,major_category,label_basis,reference,product_stem,pds_product_lid,pds_csv_url,pds_label_url,pds_raw_product_lids,pds_intermediate_product_lids,pds_start_date_time,pds_stop_date_time,sol,sclk,sub_sclk,site,drive,sequence,experiment_id,aci_image_number,processing_flags_description
sherloc_region_point_dataset,SHERLOC_REGION_0644,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_3.2_Point_9_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman.csv,quartier,Quartier,0304_Quartier Detail_500_3,detail_500_3.2,Point_9,sulfate,Sulfate,"Point-level mineral class from 标准数据Q.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0304_0693964592_870epa__0090000srlc11374_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0304_0693964592_870rrs__0090000srlc11374w208cg_j.csv,2021-12-28T12:01:34.925Z,2021-12-28T12:12:09.215Z,0304,0693964592,870,009,0000,srlc11374,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0645,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_3.2_Point_10_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman.csv,quartier,Quartier,0304_Quartier Detail_500_3,detail_500_3.2,Point_10,sulfate,Sulfate,"Point-level mineral class from 标准数据Q.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0304_0693964592_870epa__0090000srlc11374_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0304_0693964592_870rrs__0090000srlc11374w208cg_j.csv,2021-12-28T12:01:34.925Z,2021-12-28T12:12:09.215Z,0304,0693964592,870,009,0000,srlc11374,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0646,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_3.2_Point_11_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman.csv,quartier,Quartier,0304_Quartier Detail_500_3,detail_500_3.2,Point_11,sulfate,Sulfate,"Point-level mineral class from 标准数据Q.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0304_0693964592_870epa__0090000srlc11374_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0304_0693964592_870rrs__0090000srlc11374w208cg_j.csv,2021-12-28T12:01:34.925Z,2021-12-28T12:12:09.215Z,0304,0693964592,870,009,0000,srlc11374,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0647,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_3.2_Point_12_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman.csv,quartier,Quartier,0304_Quartier Detail_500_3,detail_500_3.2,Point_12,sulfate,Sulfate,"Point-level mineral class from 标准数据Q.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0304_0693964592_870epa__0090000srlc11374_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0304_0693964592_870rrs__0090000srlc11374w208cg_j.csv,2021-12-28T12:01:34.925Z,2021-12-28T12:12:09.215Z,0304,0693964592,870,009,0000,srlc11374,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0648,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_3.2_Point_13_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman.csv,quartier,Quartier,0304_Quartier Detail_500_3,detail_500_3.2,Point_13,sulfate,Sulfate,"Point-level mineral class from 标准数据Q.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0304_0693964592_870epa__0090000srlc11374_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0304_0693964592_870rrs__0090000srlc11374w208cg_j.csv,2021-12-28T12:01:34.925Z,2021-12-28T12:12:09.215Z,0304,0693964592,870,009,0000,srlc11374,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0649,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_3.2_Point_14_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman.csv,quartier,Quartier,0304_Quartier Detail_500_3,detail_500_3.2,Point_14,sulfate,Sulfate,"Point-level mineral class from 标准数据Q.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0304_0693964592_870epa__0090000srlc11374_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0304_0693964592_870rrs__0090000srlc11374w208cg_j.csv,2021-12-28T12:01:34.925Z,2021-12-28T12:12:09.215Z,0304,0693964592,870,009,0000,srlc11374,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0650,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_3.2_Point_15_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman.csv,quartier,Quartier,0304_Quartier Detail_500_3,detail_500_3.2,Point_15,sulfate,Sulfate,"Point-level mineral class from 标准数据Q.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0304_0693964592_870epa__0090000srlc11374_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0304_0693964592_870rrs__0090000srlc11374w208cg_j.csv,2021-12-28T12:01:34.925Z,2021-12-28T12:12:09.215Z,0304,0693964592,870,009,0000,srlc11374,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0651,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_3.2_Point_15_label2_Perchlorate_Phosphate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman.csv,quartier,Quartier,0304_Quartier Detail_500_3,detail_500_3.2,Point_15,perchlorate/phospate,Perchlorate/Phosphate,"Point-level mineral class from 标准数据Q.xlsx, sheet detail_500_3.2, column minerall_type2; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0304_0693964592_870epa__0090000srlc11374_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0304_0693964592_870rrs__0090000srlc11374w208cg_j.csv,2021-12-28T12:01:34.925Z,2021-12-28T12:12:09.215Z,0304,0693964592,870,009,0000,srlc11374,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0652,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_3.2_Point_16_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman.csv,quartier,Quartier,0304_Quartier Detail_500_3,detail_500_3.2,Point_16,sulfate,Sulfate,"Point-level mineral class from 标准数据Q.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0304_0693964592_870epa__0090000srlc11374_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0304_0693964592_870rrs__0090000srlc11374w208cg_j.csv,2021-12-28T12:01:34.925Z,2021-12-28T12:12:09.215Z,0304,0693964592,870,009,0000,srlc11374,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0653,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_3.2_Point_17_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman.csv,quartier,Quartier,0304_Quartier Detail_500_3,detail_500_3.2,Point_17,sulfate,Sulfate,"Point-level mineral class from 标准数据Q.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0304_0693964592_870epa__0090000srlc11374_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0304_0693964592_870rrs__0090000srlc11374w208cg_j.csv,2021-12-28T12:01:34.925Z,2021-12-28T12:12:09.215Z,0304,0693964592,870,009,0000,srlc11374,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0654,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_3.2_Point_18_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman.csv,quartier,Quartier,0304_Quartier Detail_500_3,detail_500_3.2,Point_18,sulfate,Sulfate,"Point-level mineral class from 标准数据Q.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0304_0693964592_870epa__0090000srlc11374_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0304_0693964592_870rrs__0090000srlc11374w208cg_j.csv,2021-12-28T12:01:34.925Z,2021-12-28T12:12:09.215Z,0304,0693964592,870,009,0000,srlc11374,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0655,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_3.2_Point_19_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman.csv,quartier,Quartier,0304_Quartier Detail_500_3,detail_500_3.2,Point_19,sulfate,Sulfate,"Point-level mineral class from 标准数据Q.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0304_0693964592_870epa__0090000srlc11374_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0304_0693964592_870rrs__0090000srlc11374w208cg_j.csv,2021-12-28T12:01:34.925Z,2021-12-28T12:12:09.215Z,0304,0693964592,870,009,0000,srlc11374,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0656,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_3.2_Point_21_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman.csv,quartier,Quartier,0304_Quartier Detail_500_3,detail_500_3.2,Point_21,sulfate,Sulfate,"Point-level mineral class from 标准数据Q.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0304_0693964592_870epa__0090000srlc11374_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0304_0693964592_870rrs__0090000srlc11374w208cg_j.csv,2021-12-28T12:01:34.925Z,2021-12-28T12:12:09.215Z,0304,0693964592,870,009,0000,srlc11374,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0657,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_3.2_Point_22_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman.csv,quartier,Quartier,0304_Quartier Detail_500_3,detail_500_3.2,Point_22,sulfate,Sulfate,"Point-level mineral class from 标准数据Q.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0304_0693964592_870epa__0090000srlc11374_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0304_0693964592_870rrs__0090000srlc11374w208cg_j.csv,2021-12-28T12:01:34.925Z,2021-12-28T12:12:09.215Z,0304,0693964592,870,009,0000,srlc11374,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0658,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_3.2_Point_25_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman.csv,quartier,Quartier,0304_Quartier Detail_500_3,detail_500_3.2,Point_25,sulfate,Sulfate,"Point-level mineral class from 标准数据Q.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0304_0693964592_870epa__0090000srlc11374_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0304_0693964592_870rrs__0090000srlc11374w208cg_j.csv,2021-12-28T12:01:34.925Z,2021-12-28T12:12:09.215Z,0304,0693964592,870,009,0000,srlc11374,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0659,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_3.2_Point_26_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman.csv,quartier,Quartier,0304_Quartier Detail_500_3,detail_500_3.2,Point_26,sulfate,Sulfate,"Point-level mineral class from 标准数据Q.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00304/ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0304_0693964592_870epa__0090000srlc11374_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0304_0693964592_870rrs__0090000srlc11374w208cg_j.csv,2021-12-28T12:01:34.925Z,2021-12-28T12:12:09.215Z,0304,0693964592,870,009,0000,srlc11374,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
