source_id,file_name_clean,major_category,subtype_label,source_type,excitation_nm,data_level,orientation,rruff_official_id,rruff_official_name,rruff_ideal_chemistry,rruff_measured_chemistry,rruff_locality,rruff_source,rruff_owner,rruff_description,rruff_status,rruff_url,rruff_header_file,rruff_header_parse_status,rruff_metadata_match,rruff_metadata_match_basis
R060817,Bannisterite__R060817__Raman__532__0__unoriented__Raman_Data_RAW__12820,Other Silicates,Bannisterite,RRUFF database,532.0,RAW,unoriented,R060817,Bannisterite,"(Ca,K,Na)(Mn^2+^,Fe^2+^)10(Si,Al)16O38(OH)8&#183;nH2O",(K0.65Ca0.32Na0.03)Σ=1(Mn^2+^5.37Fe^2+^4.48Mg0.15)Σ=10(Si14.68Al1.32)Σ=16O38(OH)8·8.77H2O,"Broken Hill, New South Wales, Australia",Bob Jenkins,RRUFF,Dark brown fragment with prominent cleavage,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060817,source_rruff_header/Bannisterite__R060817__Raman__532__0__unoriented__Raman_Data_RAW__12820.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060817,Bannisterite__R060817__Raman__785__0__unoriented__Raman_Data_RAW__14676,Other Silicates,Bannisterite,RRUFF database,785.0,RAW,unoriented,R060817,Bannisterite,"(Ca,K,Na)(Mn^2+^,Fe^2+^)10(Si,Al)16O38(OH)8&#183;nH2O",(K0.65Ca0.32Na0.03)Σ=1(Mn^2+^5.37Fe^2+^4.48Mg0.15)Σ=10(Si14.68Al1.32)Σ=16O38(OH)8·8.77H2O,"Broken Hill, New South Wales, Australia",Bob Jenkins,RRUFF,Dark brown fragment with prominent cleavage,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060817,source_rruff_header/Bannisterite__R060817__Raman__785__0__unoriented__Raman_Data_RAW__14676.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R080076,Borocookeite__R080076__Raman__532__0__unoriented__Raman_Data_RAW__28027,Other Silicates,Bannisterite,RRUFF database,532.0,RAW,unoriented,R080076,Borocookeite,LiAl4(Si3B)O10(OH)8,,"Malkhan Range, Central Transbaikal Region, Russia",Michael Scott,RRUFF,Cream-colored earthy coating on tourmaline crystal,The identification of this mineral is not yet confirmed.,https://rruff.info/R080076,source_rruff_header/Borocookeite__R080076__Raman__532__0__unoriented__Raman_Data_RAW__28027.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R080076,Borocookeite__R080076__Raman__780__0__unoriented__Raman_Data_RAW__28029,Other Silicates,Bannisterite,RRUFF database,780.0,RAW,unoriented,R080076,Borocookeite,LiAl4(Si3B)O10(OH)8,,"Malkhan Range, Central Transbaikal Region, Russia",Michael Scott,RRUFF,Cream-colored earthy coating on tourmaline crystal,The identification of this mineral is not yet confirmed.,https://rruff.info/R080076,source_rruff_header/Borocookeite__R080076__Raman__780__0__unoriented__Raman_Data_RAW__28029.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070180,Caryopilite__R070180__Raman__532__0__unoriented__Raman_Data_RAW__19069,Other Silicates,Caryopilite,RRUFF database,532.0,RAW,unoriented,R070180,Caryopilite,Mn^2+^3Si2O5(OH)4,,"Gambatesa Mine, Graveglia Valley, Ne, Genova Province, Liguria, Italy",Michael Scott,RRUFF,Spherical aggregates of brown thin platelets,The identification of this mineral has been confirmed only by X-ray diffraction,https://rruff.info/R070180,source_rruff_header/Caryopilite__R070180__Raman__532__0__unoriented__Raman_Data_RAW__19069.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070180,Caryopilite__R070180__Raman__785__0__unoriented__Raman_Data_RAW__19071,Other Silicates,Caryopilite,RRUFF database,785.0,RAW,unoriented,R070180,Caryopilite,Mn^2+^3Si2O5(OH)4,,"Gambatesa Mine, Graveglia Valley, Ne, Genova Province, Liguria, Italy",Michael Scott,RRUFF,Spherical aggregates of brown thin platelets,The identification of this mineral has been confirmed only by X-ray diffraction,https://rruff.info/R070180,source_rruff_header/Caryopilite__R070180__Raman__785__0__unoriented__Raman_Data_RAW__19071.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060188,Chamosite__R060188__Raman__532__0__unoriented__Raman_Data_RAW__33229,Clay,Chamosite,RRUFF database,532.0,RAW,unoriented,R060188,Chamosite,Fe^2+^5Al(AlSi3)O10(OH)8,(Fe^2+^2.53Mg2.15Al0.30Mn0.02)Σ=5Al1.00(Si2.70Al1.30)O10(OH)8,"Slesse Creek, Chilliwack, British Columbia, Canada",Lloyd Twaites,RRUFF,Brown hexagonal tablets with curved prism faces,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060188,source_rruff_header/Chamosite__R060188__Raman__532__0__unoriented__Raman_Data_RAW__33229.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060188,Chamosite__R060188__Raman__780__0__unoriented__Raman_Data_RAW__33231,Clay,Chamosite,RRUFF database,780.0,RAW,unoriented,R060188,Chamosite,Fe^2+^5Al(AlSi3)O10(OH)8,(Fe^2+^2.53Mg2.15Al0.30Mn0.02)Σ=5Al1.00(Si2.70Al1.30)O10(OH)8,"Slesse Creek, Chilliwack, British Columbia, Canada",Lloyd Twaites,RRUFF,Brown hexagonal tablets with curved prism faces,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060188,source_rruff_header/Chamosite__R060188__Raman__780__0__unoriented__Raman_Data_RAW__33231.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070088,Chrysotile__R070088__Raman__532__0__unoriented__Raman_Data_RAW__17431,Serpentine,Chrysotile,RRUFF database,532.0,RAW,unoriented,R070088,Chrysotile,Mg3Si2O5(OH)4,,"Cassiar Asbestos mine, Cassiar, British Columbia, Canada",Lloyd Twaites,RRUFF,"Green silky fibrous aggregate, transparent in parts",The identification of this mineral is not yet confirmed.,https://rruff.info/R070088,source_rruff_header/Chrysotile__R070088__Raman__532__0__unoriented__Raman_Data_RAW__17431.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070088,Chrysotile__R070088__Raman__785__0__unoriented__Raman_Data_RAW__15057,Serpentine,Chrysotile,RRUFF database,785.0,RAW,unoriented,R070088,Chrysotile,Mg3Si2O5(OH)4,,"Cassiar Asbestos mine, Cassiar, British Columbia, Canada",Lloyd Twaites,RRUFF,"Green silky fibrous aggregate, transparent in parts",The identification of this mineral is not yet confirmed.,https://rruff.info/R070088,source_rruff_header/Chrysotile__R070088__Raman__785__0__unoriented__Raman_Data_RAW__15057.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070355,Chrysotile__R070355__Raman__532__0__unoriented__Raman_Data_RAW__21589,Serpentine,Chrysotile,RRUFF database,532.0,RAW,unoriented,R070355,Chrysotile,Mg3Si2O5(OH)4,,"Nizhniy Tagil, Ural, Russia",Michael Scott,RRUFF,White fine grained compact aggregate associated with light grey dolomite,The identification of this mineral is not yet confirmed.,https://rruff.info/R070355,source_rruff_header/Chrysotile__R070355__Raman__532__0__unoriented__Raman_Data_RAW__21589.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070355,Chrysotile__R070355__Raman__785__0__unoriented__Raman_Data_RAW__21587,Serpentine,Chrysotile,RRUFF database,785.0,RAW,unoriented,R070355,Chrysotile,Mg3Si2O5(OH)4,,"Nizhniy Tagil, Ural, Russia",Michael Scott,RRUFF,White fine grained compact aggregate associated with light grey dolomite,The identification of this mineral is not yet confirmed.,https://rruff.info/R070355,source_rruff_header/Chrysotile__R070355__Raman__785__0__unoriented__Raman_Data_RAW__21587.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060725,Clinochlore__R060725__Raman__532__0__unoriented__Raman_Data_RAW__12272,Other Silicates,Clinochlore,RRUFF database,532.0,RAW,unoriented,R060725,Clinochlore,Mg5Al(AlSi3O10)(OH)8,(Mg4.65Al1.12Fe^2+^0.17[box]0.06)Σ=6(Si3.00Al1.00)Σ=4O10(OH)8,"Crestmore Quarry, Riverside, California, USA",Bob Jenkins,RRUFF,Green transparent books of mica,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060725,source_rruff_header/Clinochlore__R060725__Raman__532__0__unoriented__Raman_Data_RAW__12272.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060725,Clinochlore__R060725__Raman__785__0__unoriented__Raman_Data_RAW__16810,Other Silicates,Clinochlore,RRUFF database,785.0,RAW,unoriented,R060725,Clinochlore,Mg5Al(AlSi3O10)(OH)8,(Mg4.65Al1.12Fe^2+^0.17[box]0.06)Σ=6(Si3.00Al1.00)Σ=4O10(OH)8,"Crestmore Quarry, Riverside, California, USA",Bob Jenkins,RRUFF,Green transparent books of mica,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060725,source_rruff_header/Clinochlore__R060725__Raman__785__0__unoriented__Raman_Data_RAW__16810.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R061080,Clinochlore__R061080__Raman__785__0__unoriented__Raman_Data_RAW__18547,Other Silicates,Clinochlore,RRUFF database,785.0,RAW,unoriented,R061080,Clinochlore,Mg5Al(AlSi3O10)(OH)8,(Mg2.82Fe^2+^1.80A11.24[box]0.08Mn0.06)Σ=6(Si2.91Al1.09)Σ=4O10(OH)8,"Callaghan Creek, Whistler, British Columbia, Canada",Lloyd Twaites,RRUFF,Dark green micaceous crystals with quartz,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R061080,source_rruff_header/Clinochlore__R061080__Raman__785__0__unoriented__Raman_Data_RAW__18547.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R061080,Clinochlore__R061080__Raman__532__0__unoriented__Raman_Data_RAW__18545,Other Silicates,Clinochlore,RRUFF database,532.0,RAW,unoriented,R061080,Clinochlore,Mg5Al(AlSi3O10)(OH)8,(Mg2.82Fe^2+^1.80A11.24[box]0.08Mn0.06)Σ=6(Si2.91Al1.09)Σ=4O10(OH)8,"Callaghan Creek, Whistler, British Columbia, Canada",Lloyd Twaites,RRUFF,Dark green micaceous crystals with quartz,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R061080,source_rruff_header/Clinochlore__R061080__Raman__532__0__unoriented__Raman_Data_RAW__18545.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R150146,Clinochlore__R150146__Raman__532__0__unoriented__Raman_Data_RAW__39195,Other Silicates,Clinochlore,RRUFF database,532.0,RAW,unoriented,R150146,Clinochlore,Mg5Al(AlSi3O10)(OH)8,,"Kop Dağı, Erzurum, Turkey",Leor Goldberg,RRUFF,"Pink thick pseudohexagonal crystals, with tapering pyramidal faces. Crystals are twinned, with the twin axis along [310].",The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,https://rruff.info/R150146,source_rruff_header/Clinochlore__R150146__Raman__532__0__unoriented__Raman_Data_RAW__39195.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R150146,Clinochlore__R150146__Raman__780__0__unoriented__Raman_Data_RAW__39197,Other Silicates,Clinochlore,RRUFF database,780.0,RAW,unoriented,R150146,Clinochlore,Mg5Al(AlSi3O10)(OH)8,,"Kop Dağı, Erzurum, Turkey",Leor Goldberg,RRUFF,"Pink thick pseudohexagonal crystals, with tapering pyramidal faces. Crystals are twinned, with the twin axis along [310].",The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,https://rruff.info/R150146,source_rruff_header/Clinochlore__R150146__Raman__780__0__unoriented__Raman_Data_RAW__39197.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070196,Clintonite__R070196__Raman__532__0__unoriented__Raman_Data_RAW__19517,Other Silicates,Clinochlore,RRUFF database,532.0,RAW,unoriented,R070196,Clintonite,CaAlMg2(SiAl3)O10(OH)2,(Ca0.97[box]0.03)Σ=1(Al0.90Fe^3+^0.10)Σ=1Mg2.00(Si1.18Al2.82)Σ=3O10((OH)1.88O0.12)Σ=2; OH estimated by charge balance,"Crestmore, Riverside County, California, USA",California Institute of Technology,RRUFF,Transparent green micaceous single crystal,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,https://rruff.info/R070196,source_rruff_header/Clintonite__R070196__Raman__532__0__unoriented__Raman_Data_RAW__19517.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070196,Clintonite__R070196__Raman__785__0__unoriented__Raman_Data_RAW__19519,Other Silicates,Clinochlore,RRUFF database,785.0,RAW,unoriented,R070196,Clintonite,CaAlMg2(SiAl3)O10(OH)2,(Ca0.97[box]0.03)Σ=1(Al0.90Fe^3+^0.10)Σ=1Mg2.00(Si1.18Al2.82)Σ=3O10((OH)1.88O0.12)Σ=2; OH estimated by charge balance,"Crestmore, Riverside County, California, USA",California Institute of Technology,RRUFF,Transparent green micaceous single crystal,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,https://rruff.info/R070196,source_rruff_header/Clintonite__R070196__Raman__785__0__unoriented__Raman_Data_RAW__19519.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070197,Clintonite__R070197__Raman__532__0__unoriented__Raman_Data_RAW__19526,Other Silicates,Clinochlore,RRUFF database,532.0,RAW,unoriented,R070197,Clintonite,CaAlMg2(SiAl3)O10(OH)2,Ca1.00(Mg2.19Al0.66Fe^3+^0.15)Σ=3(Al2.81Si1.19)Σ=4O10(OH)2,"Crestmore Quarry, Riverside County, California, USA",California Institute of Technology,RRUFF,Transparent green micaceous,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,https://rruff.info/R070197,source_rruff_header/Clintonite__R070197__Raman__532__0__unoriented__Raman_Data_RAW__19526.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070197,Clintonite__R070197__Raman__785__0__unoriented__Raman_Data_RAW__19528,Other Silicates,Clinochlore,RRUFF database,785.0,RAW,unoriented,R070197,Clintonite,CaAlMg2(SiAl3)O10(OH)2,Ca1.00(Mg2.19Al0.66Fe^3+^0.15)Σ=3(Al2.81Si1.19)Σ=4O10(OH)2,"Crestmore Quarry, Riverside County, California, USA",California Institute of Technology,RRUFF,Transparent green micaceous,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,https://rruff.info/R070197,source_rruff_header/Clintonite__R070197__Raman__785__0__unoriented__Raman_Data_RAW__19528.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070229,Clintonite__R070229__Raman__785__0__unoriented__Raman_Data_RAW__20113,Other Silicates,Clinochlore,RRUFF database,785.0,RAW,unoriented,R070229,Clintonite,CaAlMg2(SiAl3)O10(OH)2,(Ca0.98Na0.02)Σ=1(Al0.68Mg0.20Fe^3+^0.11Ti0.01)Σ=1Mg2.00(Si1.34Al2.66)Σ=4O10((OH)1.87O0.13)Σ=2; OH estimated by charge balance,"Amity, Warwick Township, Orange County, New York, USA",Michael Scott,RRUFF,"Brown micaceous plates in dolomite. Polytype 1M, variety called seybertite",The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R070229,source_rruff_header/Clintonite__R070229__Raman__785__0__unoriented__Raman_Data_RAW__20113.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070229,Clintonite__R070229__Raman__532__0__unoriented__Raman_Data_RAW__20111,Other Silicates,Clinochlore,RRUFF database,532.0,RAW,unoriented,R070229,Clintonite,CaAlMg2(SiAl3)O10(OH)2,(Ca0.98Na0.02)Σ=1(Al0.68Mg0.20Fe^3+^0.11Ti0.01)Σ=1Mg2.00(Si1.34Al2.66)Σ=4O10((OH)1.87O0.13)Σ=2; OH estimated by charge balance,"Amity, Warwick Township, Orange County, New York, USA",Michael Scott,RRUFF,"Brown micaceous plates in dolomite. Polytype 1M, variety called seybertite",The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R070229,source_rruff_header/Clintonite__R070229__Raman__532__0__unoriented__Raman_Data_RAW__20111.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R061103,Cookeite__R061103__Raman__532__0__unoriented__Raman_Data_RAW__16337,Clay,Cookeite,RRUFF database,532.0,RAW,unoriented,R061103,Cookeite,LiAl4(Si3Al)O10(OH)8,,"Green mine, Saline County, Arkansas, USA",Michael Scott,RRUFF,Mass of cream colored micaceous crystals,The identification of this mineral has been made only by X-ray diffraction.,https://rruff.info/R061103,source_rruff_header/Cookeite__R061103__Raman__532__0__unoriented__Raman_Data_RAW__16337.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R061103,Cookeite__R061103__Raman__785__0__unoriented__Raman_Data_RAW__18218,Clay,Cookeite,RRUFF database,785.0,RAW,unoriented,R061103,Cookeite,LiAl4(Si3Al)O10(OH)8,,"Green mine, Saline County, Arkansas, USA",Michael Scott,RRUFF,Mass of cream colored micaceous crystals,The identification of this mineral has been made only by X-ray diffraction.,https://rruff.info/R061103,source_rruff_header/Cookeite__R061103__Raman__785__0__unoriented__Raman_Data_RAW__18218.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R061026,Cronstedtite__R061026__Raman__785__0__unoriented__Raman_Data_RAW__14436,Other Silicates,Cronstedtite,RRUFF database,785.0,RAW,unoriented,R061026,Cronstedtite,"(Fe^2+^,Fe^3+^)3(Si,Fe^3+^)2O5(OH)4",(Fe^2+^2.13Fe^3+^0.87)Σ=3(Si1.13Fe^3+^0.87)Σ=2O5(OH)4 ; Fe2 and Fe3 splitted by stoichiometry (sum of cations = 5) and charge balance,"Kisbanya, Hungary",Michael Scott,RRUFF,"Black elongated prismatic crystals with triangular cross-sections, polytype 3T",The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,https://rruff.info/R061026,source_rruff_header/Cronstedtite__R061026__Raman__785__0__unoriented__Raman_Data_RAW__14436.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R061026,Cronstedtite__R061026__Raman__532__0__unoriented__Raman_Data_RAW__14438,Other Silicates,Cronstedtite,RRUFF database,532.0,RAW,unoriented,R061026,Cronstedtite,"(Fe^2+^,Fe^3+^)3(Si,Fe^3+^)2O5(OH)4",(Fe^2+^2.13Fe^3+^0.87)Σ=3(Si1.13Fe^3+^0.87)Σ=2O5(OH)4 ; Fe2 and Fe3 splitted by stoichiometry (sum of cations = 5) and charge balance,"Kisbanya, Hungary",Michael Scott,RRUFF,"Black elongated prismatic crystals with triangular cross-sections, polytype 3T",The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,https://rruff.info/R061026,source_rruff_header/Cronstedtite__R061026__Raman__532__0__unoriented__Raman_Data_RAW__14438.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060298,Dickite__R060298__Raman__532__0__unoriented__Raman_Data_RAW__33938,Clay,Dickite,RRUFF database,532.0,RAW,unoriented,R060298,Dickite,Al2Si2O5(OH)4,Al2.00Si2.00O5(OH)4 ; OH estimated by difference and charge balance,"Piast mine, Nowa Ruda, Sudety Mountains, Poland",Herb Obodda,RRUFF,Greenish-blue massive,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060298,source_rruff_header/Dickite__R060298__Raman__532__0__unoriented__Raman_Data_RAW__33938.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060298,Dickite__R060298__Raman__780__0__unoriented__Raman_Data_RAW__33940,Clay,Dickite,RRUFF database,780.0,RAW,unoriented,R060298,Dickite,Al2Si2O5(OH)4,Al2.00Si2.00O5(OH)4 ; OH estimated by difference and charge balance,"Piast mine, Nowa Ruda, Sudety Mountains, Poland",Herb Obodda,RRUFF,Greenish-blue massive,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060298,source_rruff_header/Dickite__R060298__Raman__780__0__unoriented__Raman_Data_RAW__33940.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R090054,Dickite__R090054__Raman__532__0__unoriented__Raman_Data_RAW__32838,Clay,Dickite,RRUFF database,532.0,RAW,unoriented,R090054,Dickite,Al2Si2O5(OH)4,,"Schuylkill county, Pennsylvania, USA","Mineralogical Museum, Harvard University",RRUFF,Unconsolidated mass of hexagonal platelets associated with minor quartz crystals.,The identification of this mineral has been confirmed by X-ray diffraction.,https://rruff.info/R090054,source_rruff_header/Dickite__R090054__Raman__532__0__unoriented__Raman_Data_RAW__32838.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R090054,Dickite__R090054__Raman__780__0__unoriented__Raman_Data_RAW__32840,Clay,Dickite,RRUFF database,780.0,RAW,unoriented,R090054,Dickite,Al2Si2O5(OH)4,,"Schuylkill county, Pennsylvania, USA","Mineralogical Museum, Harvard University",RRUFF,Unconsolidated mass of hexagonal platelets associated with minor quartz crystals.,The identification of this mineral has been confirmed by X-ray diffraction.,https://rruff.info/R090054,source_rruff_header/Dickite__R090054__Raman__780__0__unoriented__Raman_Data_RAW__32840.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R100040,Dozyite__R100040__Raman__532__0__unoriented__Raman_Data_RAW__33828,Clay,Dozyite,RRUFF database,532.0,RAW,unoriented,R100040,Dozyite,Mg7Al2(Si4Al2)O15(OH)12,,"Wood's Chrome mine, Lancaster County, Pennsylvania, USA",Jeff Weissman,RRUFF,Mauve fibers intimately mixed with serpentine and chlorite,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,https://rruff.info/R100040,source_rruff_header/Dozyite__R100040__Raman__532__0__unoriented__Raman_Data_RAW__33828.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R100040,Dozyite__R100040__Raman__780__0__unoriented__Raman_Data_RAW__33830,Clay,Dozyite,RRUFF database,780.0,RAW,unoriented,R100040,Dozyite,Mg7Al2(Si4Al2)O15(OH)12,,"Wood's Chrome mine, Lancaster County, Pennsylvania, USA",Jeff Weissman,RRUFF,Mauve fibers intimately mixed with serpentine and chlorite,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,https://rruff.info/R100040,source_rruff_header/Dozyite__R100040__Raman__780__0__unoriented__Raman_Data_RAW__33830.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060364,Friedelite__R060364__Raman__532__0__unoriented__Raman_Data_RAW__34286,Other Silicates,Friedelite,RRUFF database,532.0,RAW,unoriented,R060364,Friedelite,Mn^2+^8Si6O15(OH)10,(Mn^2+^7.46Mg0.54)Σ=8Si6.00O15((OH)9.26Cl0.74)Σ=10,"Sterling Hill mine, Ogdensburg, Sussex County, New Jersey, USA",Herb Obodda,RRUFF,Brownish-red fine-grained massive,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060364,source_rruff_header/Friedelite__R060364__Raman__532__0__unoriented__Raman_Data_RAW__34286.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060364,Friedelite__R060364__Raman__780__0__unoriented__Raman_Data_RAW__34288,Other Silicates,Friedelite,RRUFF database,780.0,RAW,unoriented,R060364,Friedelite,Mn^2+^8Si6O15(OH)10,(Mn^2+^7.46Mg0.54)Σ=8Si6.00O15((OH)9.26Cl0.74)Σ=10,"Sterling Hill mine, Ogdensburg, Sussex County, New Jersey, USA",Herb Obodda,RRUFF,Brownish-red fine-grained massive,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060364,source_rruff_header/Friedelite__R060364__Raman__780__0__unoriented__Raman_Data_RAW__34288.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070085,Friedelite__R070085__Raman__532__0__unoriented__Raman_Data_RAW__17773,Other Silicates,Friedelite,RRUFF database,532.0,RAW,unoriented,R070085,Friedelite,Mn^2+^8Si6O15(OH)10,(Mn^2+^7.02Fe^2+^0.49Mg0.36Zn0.11Al0.02)Σ=8(Si5.98Al0.02)Σ=6O15((OH)9.13Cl0.87)Σ=10; OH estimated by difference and charge balance,"Sterling Hill mine, Ogdensburg, New Jersey, USA",Bob Jenkins,RRUFF,Orange-brown coarsely crystalline,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,https://rruff.info/R070085,source_rruff_header/Friedelite__R070085__Raman__532__0__unoriented__Raman_Data_RAW__17773.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070085,Friedelite__R070085__Raman__785__0__unoriented__Raman_Data_RAW__17775,Other Silicates,Friedelite,RRUFF database,785.0,RAW,unoriented,R070085,Friedelite,Mn^2+^8Si6O15(OH)10,(Mn^2+^7.02Fe^2+^0.49Mg0.36Zn0.11Al0.02)Σ=8(Si5.98Al0.02)Σ=6O15((OH)9.13Cl0.87)Σ=10; OH estimated by difference and charge balance,"Sterling Hill mine, Ogdensburg, New Jersey, USA",Bob Jenkins,RRUFF,Orange-brown coarsely crystalline,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,https://rruff.info/R070085,source_rruff_header/Friedelite__R070085__Raman__785__0__unoriented__Raman_Data_RAW__17775.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050134,Hectorite__R050134__Raman__780__0__unoriented__Raman_Data_RAW__27325,Clay,Hectorite,RRUFF database,780.0,RAW,unoriented,R050134,Hectorite,"Na0.3(Mg,Li)3Si4O10(OH)2",,"Hector, California, USA",University of Arizona Mineral Museum,RRUFF,Compacted aggregate of fine-grained material,The identification of this mineral is not yet confirmed.,https://rruff.info/R050134,source_rruff_header/Hectorite__R050134__Raman__780__0__unoriented__Raman_Data_RAW__27325.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050134,Hectorite__R050134__Raman__532__0__unoriented__Raman_Data_RAW__27327,Clay,Hectorite,RRUFF database,532.0,RAW,unoriented,R050134,Hectorite,"Na0.3(Mg,Li)3Si4O10(OH)2",,"Hector, California, USA",University of Arizona Mineral Museum,RRUFF,Compacted aggregate of fine-grained material,The identification of this mineral is not yet confirmed.,https://rruff.info/R050134,source_rruff_header/Hectorite__R050134__Raman__532__0__unoriented__Raman_Data_RAW__27327.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070126,Hisingerite__R070126__Raman__532__0__unoriented__Raman_Data_RAW__18148,Clay,Hisingerite,RRUFF database,532.0,RAW,unoriented,R070126,Hisingerite,Fe^3+^2Si2O5(OH)4&#183;2H2O,,"Nickel Plate mine, Hedley, British Columbia, Canada",Lloyd Twaites,RRUFF,"Chocolate brown hexagonal prismatic crystal, appearing to have replaced quartz. Amorphous",The identification of this mineral is not yet confirmed.,https://rruff.info/R070126,source_rruff_header/Hisingerite__R070126__Raman__532__0__unoriented__Raman_Data_RAW__18148.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070126,Hisingerite__R070126__Raman__785__0__unoriented__Raman_Data_RAW__18150,Clay,Hisingerite,RRUFF database,785.0,RAW,unoriented,R070126,Hisingerite,Fe^3+^2Si2O5(OH)4&#183;2H2O,,"Nickel Plate mine, Hedley, British Columbia, Canada",Lloyd Twaites,RRUFF,"Chocolate brown hexagonal prismatic crystal, appearing to have replaced quartz. Amorphous",The identification of this mineral is not yet confirmed.,https://rruff.info/R070126,source_rruff_header/Hisingerite__R070126__Raman__785__0__unoriented__Raman_Data_RAW__18150.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
