spectrum_id,source_type_normalized,training_role,split_v2,label_category_final,mineral_species_final,raman_qc_decision,raman_qc_reason,qc_snr_robust,qc_band_count,qc_top_band_prominence,qc_continuum_fraction,qc_spike_fraction,rruff_status,file_path
PARENT_0578,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Epidote,main_training_keep,passes_provenance_and_spectral_quality_checks,717.1320706749103,12,0.7262139511864805,0.13500406132477114,0.004448038819247877,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Epidote__R050202__Raman__780__0__unoriented__Raman_Data_RAW__27878.csv
PARENT_0579,RRUFF database,visible_nir_supervised_reference,reference_qc_excluded,Other Silicates,Epidote,manual_review_keep_in_metadata,rruff_identification_status_low_confidence,365.35593316385825,14,0.9999999999999987,0.0009764680826514373,0.0766847405112316,The identification of this mineral has been determined only by Raman spectroscopy,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Epidote__X050073.4__Raman__785__0__unoriented__Raman_Data_Processed__6539.csv
PARENT_0580,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Epidote,main_training_keep,passes_provenance_and_spectral_quality_checks,266.58609838523574,13,1.0,0.03989590806973791,0.07130281690140845,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Epidote__R050303__Raman__514__0__unoriented__Raman_Data_RAW__10741.csv
PARENT_0581,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Epidote,main_training_keep,passes_provenance_and_spectral_quality_checks,427.8543996772006,17,0.9999999999999959,0.024180678404128603,0.003227107704719645,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Epidote__R050303__Raman__532__0__unoriented__Raman_Data_RAW__28732.csv
PARENT_0582,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Epidote,main_training_keep,passes_provenance_and_spectral_quality_checks,483.15769486807386,17,0.6050489939895822,0.1200541649233647,0.012295081967213115,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Epidote__R050303__Raman__780__0__unoriented__Raman_Data_RAW__28734.csv
PARENT_0583,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Epidote,main_training_keep,passes_provenance_and_spectral_quality_checks,252.29674946459693,15,0.9999999999999994,0.0837250280145645,0.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Epidote__R070205__Raman__785__0__unoriented__Raman_Data_RAW__19340.csv
PARENT_0584,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Epidote,main_training_keep,passes_provenance_and_spectral_quality_checks,308.8723361858628,14,0.9999999999999997,0.0318140174698922,0.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Epidote__R070205__Raman__532__0__unoriented__Raman_Data_RAW__19342.csv
PARENT_0585,RRUFF database,visible_nir_supervised_reference,test,Other Silicates,Epidote,main_training_keep,passes_provenance_and_spectral_quality_checks,636.7549963454669,12,0.9999999999999993,0.025343936708137248,0.029880478087649404,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Epidote__R100129__Raman__532__0__unoriented__Raman_Data_RAW__34465.csv
PARENT_0586,RRUFF database,visible_nir_supervised_reference,test,Other Silicates,Epidote,main_training_keep,passes_provenance_and_spectral_quality_checks,439.7307975678695,17,0.9692087504516878,0.13472917656831931,0.02534275031159119,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Epidote__R100129__Raman__780__0__unoriented__Raman_Data_RAW__34467.csv
PARENT_0587,RRUFF database,visible_nir_supervised_reference,val,Other Silicates,Epidote,main_training_keep,passes_provenance_and_spectral_quality_checks,419.6856664340233,15,0.9999999999999994,0.03954176750538072,0.010756972111553785,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Epidote__R100148__Raman__532__0__unoriented__Raman_Data_RAW__34593.csv
PARENT_0588,RRUFF database,visible_nir_supervised_reference,val,Other Silicates,Epidote,main_training_keep,passes_provenance_and_spectral_quality_checks,403.77207091221163,17,0.9059688153042679,0.06223774870137976,0.013733905579399141,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Epidote__R100148__Raman__780__0__unoriented__Raman_Data_RAW__34595.csv
PARENT_0589,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Epidote,main_training_keep,passes_provenance_and_spectral_quality_checks,380.6696518689821,9,0.9999999999999982,0.3233058730868145,0.002147766323024055,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Epidote__R110127__Raman__532__0__unoriented__Raman_Data_RAW__35621.csv
PARENT_0590,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Epidote,main_training_keep,passes_provenance_and_spectral_quality_checks,743.2195626577205,12,0.9086928630090944,0.39287205732701164,0.0024281667341157424,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Epidote__R110127__Raman__780__0__unoriented__Raman_Data_RAW__35619.csv
PARENT_0591,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Epidote,main_training_keep,passes_provenance_and_spectral_quality_checks,624.5007422796691,14,0.9402259561997955,0.044533382404371796,0.021555367709213864,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Epidote__R110129__Raman__532__0__unoriented__Raman_Data_RAW__35645.csv
PARENT_0592,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Epidote,main_training_keep,passes_provenance_and_spectral_quality_checks,613.3915080749606,16,0.9316848338178979,0.06882566181519853,0.024882024882024883,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Epidote__R110129__Raman__780__0__unoriented__Raman_Data_RAW__35647.csv
PARENT_0593,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Topaz,main_training_keep,passes_provenance_and_spectral_quality_checks,730.9535968638846,8,1.0,0.057553430924643774,0.07953529937444147,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Topaz__R040121__Raman__514__0__unoriented__Raman_Data_RAW__9528.csv
PARENT_0594,RRUFF database,visible_nir_supervised_reference,reference_qc_excluded,Other Silicates,Topaz,manual_review_keep_in_metadata,high_cosmic_spike_or_discontinuity_fraction,1045.5142140898986,10,0.9999999999999998,0.032031073259700775,0.08200734394124846,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Topaz__R040121__Raman__532__0__unoriented__Raman_Data_RAW__19711.csv
PARENT_0595,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Topaz,main_training_keep,passes_provenance_and_spectral_quality_checks,461.2716523285208,14,0.9999999999999998,0.04908276117758344,0.05563032750112158,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Topaz__R040121__Raman__785__0__unoriented__Raman_Data_RAW__19713.csv
PARENT_0596,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Topaz,main_training_keep,passes_provenance_and_spectral_quality_checks,367.90919398842885,9,0.9999999999999997,0.008112032746192098,0.05657093124456049,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Topaz__R050176__Raman__514__0__unoriented__Raman_Data_RAW__12454.csv
PARENT_0597,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Topaz,main_training_keep,passes_provenance_and_spectral_quality_checks,1838.4870227497659,8,0.9972188912858021,0.016111979101863252,0.07599029911075182,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Topaz__R050176__Raman__780__0__unoriented__Raman_Data_RAW__31431.csv
PARENT_0598,RRUFF database,visible_nir_supervised_reference,reference_qc_excluded,Other Silicates,Topaz,manual_review_keep_in_metadata,high_cosmic_spike_or_discontinuity_fraction,1595.7458130102827,14,0.9999999999999989,0.0102294041242578,0.10938743038981702,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Topaz__R050176__Raman__532__0__unoriented__Raman_Data_RAW__31433.csv
PARENT_0599,RRUFF database,visible_nir_supervised_reference,test,Other Silicates,Topaz,main_training_keep,passes_provenance_and_spectral_quality_checks,466.49959610054475,9,1.0,0.05693599496478933,0.059388646288209605,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Topaz__R050199__Raman__514__0__unoriented__Raman_Data_RAW__10229.csv
PARENT_0600,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Topaz,main_training_keep,passes_provenance_and_spectral_quality_checks,358.3484417145319,11,0.9999999999999999,0.15100862060024298,0.05231037489102005,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Topaz__R050200__Raman__514__0__unoriented__Raman_Data_RAW__6337.csv
PARENT_0601,RRUFF database,visible_nir_supervised_reference,reference_qc_excluded,Other Silicates,Topaz,manual_review_keep_in_metadata,high_cosmic_spike_or_discontinuity_fraction,1398.6842086301795,9,0.9999999999999976,9.191856155060079e-05,0.0983733539891557,The identification of this mineral has been determined only by Raman spectroscopy,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Topaz__X050165.3__Raman__785__0__unoriented__Raman_Data_Processed__6699.csv
PARENT_0602,RRUFF database,visible_nir_supervised_reference,test,Other Silicates,Topaz,main_training_keep,passes_provenance_and_spectral_quality_checks,190.81159514864376,8,0.49089020488579954,0.2345611370946474,0.0288153681963714,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Topaz__R050404__Raman__514__0__unoriented__Raman_Data_RAW__10860.csv
PARENT_0603,RRUFF database,visible_nir_supervised_reference,reference_qc_excluded,Other Silicates,Topaz,manual_review_keep_in_metadata,high_cosmic_spike_or_discontinuity_fraction,1276.942085205028,10,0.9999999999999984,0.009051879103663237,0.10982888977317946,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Topaz__R050404__Raman__532__0__unoriented__Raman_Data_RAW__31435.csv
PARENT_0604,RRUFF database,visible_nir_supervised_reference,reference_qc_excluded,Other Silicates,Topaz,manual_review_keep_in_metadata,high_cosmic_spike_or_discontinuity_fraction,882.0913146924328,9,0.9934590312954233,0.024468940381378812,0.08932902182700081,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Topaz__R050404__Raman__780__0__unoriented__Raman_Data_RAW__31437.csv
PARENT_0605,RRUFF database,visible_nir_supervised_reference,val,Other Silicates,Topaz,main_training_keep,passes_provenance_and_spectral_quality_checks,184.368299641629,8,0.6157648013300443,0.19871364097702926,0.036756756756756756,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Topaz__R050405__Raman__514__0__unoriented__Raman_Data_RAW__10862.csv
PARENT_0606,RRUFF database,visible_nir_supervised_reference,reference_qc_excluded,Other Silicates,Topaz,manual_review_keep_in_metadata,high_cosmic_spike_or_discontinuity_fraction,1162.457222751441,11,0.9999999999999987,0.023673540417274853,0.12216474333465976,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Topaz__R050405__Raman__532__0__unoriented__Raman_Data_RAW__31441.csv
PARENT_0607,RRUFF database,visible_nir_supervised_reference,val,Other Silicates,Topaz,main_training_keep,passes_provenance_and_spectral_quality_checks,635.3507956687288,13,0.9851573079355194,0.03530764837692945,0.06628940986257073,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Topaz__R050405__Raman__780__0__unoriented__Raman_Data_RAW__31439.csv
PARENT_0608,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Topaz,main_training_keep,passes_provenance_and_spectral_quality_checks,523.9622568975336,8,0.9999999999999984,0.2801983701135987,0.031366075113495664,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Topaz__R060024__Raman__532__0__unoriented__Raman_Data_RAW__26664.csv
PARENT_0609,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Topaz,main_training_keep,passes_provenance_and_spectral_quality_checks,489.278851133755,10,0.9999999999999969,0.03307051492135503,0.03717472118959108,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Topaz__R060024__Raman__780__0__unoriented__Raman_Data_RAW__26666.csv
PARENT_0610,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Topaz,main_training_keep,passes_provenance_and_spectral_quality_checks,1063.1812690218705,8,0.9999999999999988,0.056113842289306576,0.05532617671345995,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Topaz__R060026__Raman__532__0__unoriented__Raman_Data_RAW__26668.csv
PARENT_0611,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Topaz,main_training_keep,passes_provenance_and_spectral_quality_checks,1560.342097545706,7,0.9999999999999986,0.006575714215432063,0.06753458096013018,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Topaz__R060026__Raman__780__0__unoriented__Raman_Data_RAW__26670.csv
PARENT_0614,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Amesite,main_training_keep,passes_provenance_and_spectral_quality_checks,695.0967357261429,14,1.0,0.024094981410817545,0.049352750809061485,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Amesite__R070132__Raman__532__0__unoriented__Raman_Data_RAW__18272.csv
PARENT_0615,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Amesite,main_training_keep,passes_provenance_and_spectral_quality_checks,420.07857499555774,14,0.9999999999999999,0.06485604549052659,0.01279317697228145,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Amesite__R070132__Raman__785__0__unoriented__Raman_Data_RAW__18274.csv
PARENT_0616,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Amesite,main_training_keep,passes_provenance_and_spectral_quality_checks,594.9174811446477,12,0.9999999999999998,0.07098938007481982,0.026248941574936496,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Amesite__R070116__Raman__785__0__unoriented__Raman_Data_RAW__18305.csv
PARENT_0617,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Amesite,main_training_keep,passes_provenance_and_spectral_quality_checks,320.2095211041877,11,0.9999999999999998,0.05398546903187659,0.00423908435777872,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Amesite__R070116__Raman__532__0__unoriented__Raman_Data_RAW__18307.csv
PARENT_0625,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Bannisterite,main_training_keep,passes_provenance_and_spectral_quality_checks,344.77067395341027,5,0.8669078837726312,0.09362812405332036,0.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Bannisterite__R060817__Raman__532__0__unoriented__Raman_Data_RAW__12820.csv
PARENT_0626,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Bannisterite,main_training_keep,passes_provenance_and_spectral_quality_checks,390.3302952260716,4,0.8502719814803872,0.10149252251062958,0.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Bannisterite__R060817__Raman__785__0__unoriented__Raman_Data_RAW__14676.csv
PARENT_0627,RRUFF database,visible_nir_supervised_reference,reference_qc_excluded,Other Silicates,Borocookeite,manual_review_keep_in_metadata,rruff_identification_status_low_confidence,2658.925978842601,0,0.0,0.7764843491207771,0.02549800796812749,The identification of this mineral is not yet confirmed.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Borocookeite__R080076__Raman__532__0__unoriented__Raman_Data_RAW__28027.csv
PARENT_0628,RRUFF database,visible_nir_supervised_reference,reference_qc_excluded,Other Silicates,Borocookeite,manual_review_keep_in_metadata,rruff_identification_status_low_confidence,2987.1873601568427,5,0.9999999999999988,0.4910609578451364,0.003639304488475536,The identification of this mineral is not yet confirmed.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Borocookeite__R080076__Raman__780__0__unoriented__Raman_Data_RAW__28029.csv
PARENT_0629,RRUFF database,visible_nir_supervised_reference,val,Other Silicates,Caryopilite,main_training_keep,passes_provenance_and_spectral_quality_checks,908.5110812617022,17,0.6319336487422726,0.4634421498918848,0.0,The identification of this mineral has been confirmed only by X-ray diffraction,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Caryopilite__R070180__Raman__532__0__unoriented__Raman_Data_RAW__19069.csv
PARENT_0630,RRUFF database,visible_nir_supervised_reference,val,Other Silicates,Caryopilite,main_training_keep,passes_provenance_and_spectral_quality_checks,319.02164432997404,6,0.8729371420789485,0.38620876999140386,0.0,The identification of this mineral has been confirmed only by X-ray diffraction,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Caryopilite__R070180__Raman__785__0__unoriented__Raman_Data_RAW__19071.csv
PARENT_0637,RRUFF database,visible_nir_supervised_reference,test,Other Silicates,Clinochlore,main_training_keep,passes_provenance_and_spectral_quality_checks,422.89870061603364,10,0.9999999999999999,0.02551059622801493,0.019559902200488997,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Clinochlore__R060725__Raman__532__0__unoriented__Raman_Data_RAW__12272.csv
PARENT_0638,RRUFF database,visible_nir_supervised_reference,test,Other Silicates,Clinochlore,main_training_keep,passes_provenance_and_spectral_quality_checks,457.2608019055856,10,0.9740848148549779,0.10012352905148135,0.013389121338912133,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Clinochlore__R060725__Raman__785__0__unoriented__Raman_Data_RAW__16810.csv
PARENT_0639,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Clinochlore,main_training_keep,passes_provenance_and_spectral_quality_checks,595.9775746548853,6,0.9999999999999998,0.05365291510405543,0.03218790778599391,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Clinochlore__R061080__Raman__785__0__unoriented__Raman_Data_RAW__18547.csv
PARENT_0640,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Clinochlore,main_training_keep,passes_provenance_and_spectral_quality_checks,732.7154120668071,6,0.9999999999999999,0.06123008241025308,0.03875,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Clinochlore__R061080__Raman__532__0__unoriented__Raman_Data_RAW__18545.csv
PARENT_0641,RRUFF database,visible_nir_supervised_reference,val,Other Silicates,Clinochlore,main_training_keep,passes_provenance_and_spectral_quality_checks,1124.1407890922974,7,0.966599113574035,0.10104265537028316,0.06130573248407643,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Clinochlore__R150146__Raman__532__0__unoriented__Raman_Data_RAW__39195.csv
PARENT_0642,RRUFF database,visible_nir_supervised_reference,val,Other Silicates,Clinochlore,main_training_keep,passes_provenance_and_spectral_quality_checks,1151.7893214787132,6,0.9265990103995873,0.10072079844958483,0.05699272433306386,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Clinochlore__R150146__Raman__780__0__unoriented__Raman_Data_RAW__39197.csv
PARENT_0643,RRUFF database,visible_nir_supervised_reference,val,Other Silicates,Clintonite,main_training_keep,passes_provenance_and_spectral_quality_checks,784.2298604375832,7,0.9999999999999999,0.06154291658199103,0.0229453483521068,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Clintonite__R070196__Raman__532__0__unoriented__Raman_Data_RAW__19517.csv
PARENT_0644,RRUFF database,visible_nir_supervised_reference,val,Other Silicates,Clintonite,main_training_keep,passes_provenance_and_spectral_quality_checks,806.1219365688247,4,0.9999999999999996,0.6090447086960383,0.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Clintonite__R070196__Raman__785__0__unoriented__Raman_Data_RAW__19519.csv
PARENT_0645,RRUFF database,visible_nir_supervised_reference,test,Other Silicates,Clintonite,main_training_keep,passes_provenance_and_spectral_quality_checks,515.9677947058357,7,0.9999999999999998,0.028487004769956182,0.01631116687578419,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Clintonite__R070197__Raman__532__0__unoriented__Raman_Data_RAW__19526.csv
PARENT_0646,RRUFF database,visible_nir_supervised_reference,test,Other Silicates,Clintonite,main_training_keep,passes_provenance_and_spectral_quality_checks,968.2176292120953,14,0.9999999999999978,0.6093451451451292,0.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Clintonite__R070197__Raman__785__0__unoriented__Raman_Data_RAW__19528.csv
PARENT_0647,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Clintonite,main_training_keep,passes_provenance_and_spectral_quality_checks,350.02863376810063,6,0.9999999999999996,0.2963179431148453,0.004604051565377533,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Clintonite__R070229__Raman__785__0__unoriented__Raman_Data_RAW__20113.csv
PARENT_0648,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Clintonite,main_training_keep,passes_provenance_and_spectral_quality_checks,468.36006093300927,8,0.9999999999999999,0.06547278639119683,0.012922050854522717,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Clintonite__R070229__Raman__532__0__unoriented__Raman_Data_RAW__20111.csv
PARENT_0651,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Cronstedtite,main_training_keep,passes_provenance_and_spectral_quality_checks,212.33307830327078,6,0.6059482474180264,0.08116532783141085,0.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Cronstedtite__R061026__Raman__785__0__unoriented__Raman_Data_RAW__14436.csv
PARENT_0652,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Cronstedtite,main_training_keep,passes_provenance_and_spectral_quality_checks,63.84634084758044,41,0.9975191252770346,0.18182875244110028,0.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Cronstedtite__R061026__Raman__532__0__unoriented__Raman_Data_RAW__14438.csv
PARENT_0659,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Friedelite,main_training_keep,passes_provenance_and_spectral_quality_checks,1317.1940299225073,7,0.9999999999999983,0.024639398533132375,0.04882017900732303,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Friedelite__R060364__Raman__532__0__unoriented__Raman_Data_RAW__34286.csv
PARENT_0660,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Friedelite,main_training_keep,passes_provenance_and_spectral_quality_checks,663.5567392190773,9,0.9999999999999971,0.05246462008628879,0.03272727272727273,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Friedelite__R060364__Raman__780__0__unoriented__Raman_Data_RAW__34288.csv
PARENT_0661,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Friedelite,main_training_keep,passes_provenance_and_spectral_quality_checks,819.1934614023943,3,0.5751762235749918,0.5528356229626336,0.036093418259023353,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Friedelite__R070085__Raman__532__0__unoriented__Raman_Data_RAW__17773.csv
PARENT_0662,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Friedelite,main_training_keep,passes_provenance_and_spectral_quality_checks,514.5404083111706,7,0.9479503771232665,0.06762324789278024,0.026110856619331196,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Friedelite__R070085__Raman__785__0__unoriented__Raman_Data_RAW__17775.csv
PARENT_0669,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Kellyite,main_training_keep,passes_provenance_and_spectral_quality_checks,196.03801690006875,14,0.9999999999999996,0.17569178318338283,0.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Kellyite__R060903__Raman__532__0__unoriented__Raman_Data_RAW__14084.csv
PARENT_0670,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Kellyite,main_training_keep,passes_provenance_and_spectral_quality_checks,264.90771508886814,15,0.9999999999999994,0.32384364462517556,0.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Kellyite__R060903__Raman__785__0__unoriented__Raman_Data_RAW__14088.csv
PARENT_0675,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Manandonite,main_training_keep,passes_provenance_and_spectral_quality_checks,510.1473524438959,9,0.7653836739449948,0.20953961934613682,0.0,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Manandonite__R060968__Raman__785__0__unoriented__Raman_Data_RAW__13817.csv
PARENT_0676,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Manandonite,main_training_keep,passes_provenance_and_spectral_quality_checks,746.5576495485101,16,0.7184813557523384,0.42340785058587105,0.0,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Manandonite__R060968__Raman__532__0__unoriented__Raman_Data_RAW__13821.csv
PARENT_0679,RRUFF database,visible_nir_supervised_reference,train,Other Silicates,Mcgillite,main_training_keep,passes_provenance_and_spectral_quality_checks,753.154116230482,8,0.9999999999999988,0.032359914717705954,0.04304778303917348,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\Mcgillite__R110206__Raman__532__0__unoriented__Raman_Data_RAW__36009.csv
